PhysicalDataID,StationCode,Recorder,Field.Check,Crew,SamplingDate,YSI,SamplingTime,WeatherCode,Tide,Microcyst,WaterTemperature,Secchi,EC,SpCnd,pH,DO,Turb,LightData,DriftData,LarvalData,150_ZoopData,50_ZoopData,ChlData,PhytoData,NutrData,EnteredBy,QAQCBy,FieldComments_WQ,DataCorrectionComments,Datetime.x,Year,Month,SurfaceIRR,Depth1,SubSurfaceIRR1,Depth2,SubSurfaceIRR2,Depth3,SubSurfaceIRR3,Depth4,SubSurfaceIRR4,FieldComments_Light,StationNumber,ACT_UNIT_NAME,RunCode,StationName,RunName,SAM_Code,Datetime.y,SampleType,
818,LIS,,FALSE,HC,7/8/2014,NA,8:08:00,CLD,,NA,23.9,NA,308,NA,7.77,6.29,98.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,mogaz,ashakya,,,7/8/2014 8:08,2014,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES0714B0036,Toe Drain YB LISBON,Lisbon Weir - Nutrient and Phyto,ES0714B0173,7/8/2014 8:08,Normal Sample,
818,LIS,,FALSE,HC,7/8/2014,NA,8:08:00,CLD,,NA,23.9,NA,308,NA,7.77,6.29,98.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,mogaz,ashakya,,,7/8/2014 8:08,2014,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES0714B0036,Toe Drain YB LISBON,Lisbon Weir - Nutrient and Phyto,ES0714B0175,7/8/2014 8:08,"Replicate, Specific Analyte(s)",
814,SHR,,FALSE,"BM, MO, HC",7/24/2014,NA,8:44:00,CLR,,NA,22.9,0.98,135,NA,7.58,9.2,3.9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,mogaz,rfichman,,,7/24/2014 8:44,2014,7,1877.5,0.05,1123,0.2,932,0.81,470.4,1.41,69.8,,A0200000,Aquatic Ecology,ES0714B0037,SHER,Yolo Bypass 2013,ES0714B0176,7/24/2014 8:44,Normal Sample,
815,STTD,,FALSE,"NI, BM",7/23/2014,NA,8:54:00,CLR,,2,21.4,0.13,191,NA,7.53,9.12,91,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,mogaz,,Microcystis #2,,7/23/2014 8:54,2014,7,1952.5,0.05,1452,0.08,976.4,0.22,489.4,0.64,19.58,,A0D82120386,Aquatic Ecology,ES0714B0037,Toe Drain at STTD,Yolo Bypass 2013,ES0714B0177,7/23/2014 8:54,Normal Sample,
813,LIS,,FALSE,"BM, NI",7/23/2014,NA,11:02:00,CLR,,NA,22.5,0.13,243,NA,7.62,7.74,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,mogaz,ashakya,Microcystis #3,,7/23/2014 11:02,2014,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES0714B0037,Toe Drain YB LISBON,Yolo Bypass 2013,ES0714B0178,7/23/2014 11:02,Normal Sample,
814,SHR,,FALSE,"BM, MO, HC",7/24/2014,NA,8:44:00,CLR,,NA,22.9,0.98,135,NA,7.58,9.2,3.9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,mogaz,rfichman,,,7/24/2014 8:44,2014,7,1877.5,0.05,1123,0.2,932,0.81,470.4,1.41,69.8,,A0200000,Aquatic Ecology,ES0714B0037,SHER,Yolo Bypass 2013,ES0714B0179,7/24/2014 8:44,Replicate Sample,
815,STTD,,FALSE,"NI, BM",7/23/2014,NA,8:54:00,CLR,,2,21.4,0.13,191,NA,7.53,9.12,91,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,mogaz,,Microcystis #2,,7/23/2014 8:54,2014,7,1952.5,0.05,1452,0.08,976.4,0.22,489.4,0.64,19.58,,A0D82120386,Aquatic Ecology,ES0714B0037,Toe Drain at STTD,Yolo Bypass 2013,ES0714B0180,7/23/2014 8:54,Replicate Sample,
813,LIS,,FALSE,"BM, NI",7/23/2014,NA,11:02:00,CLR,,NA,22.5,0.13,243,NA,7.62,7.74,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,mogaz,ashakya,Microcystis #3,,7/23/2014 11:02,2014,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES0714B0037,Toe Drain YB LISBON,Yolo Bypass 2013,ES0714B0181,7/23/2014 11:02,Replicate Sample,
1085,SHR,,FALSE,"JA, NI, AT",7/1/2015,NA,9:00:00,CLD,,NA,25.29,1.7,121,121,7.73,7.57,3.7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,rfichman,,,7/1/2015 9:00,2015,7,2008,0.04,1503.3,0.09,1004.6,1.42,378.4,2.38,171.93,,A0200000,Aquatic Ecology,ES0715B0040,SHER,Yolo Bypass 2013,ES0715B0220,7/1/2015 9:50,Normal Sample,
1084,STTD,,FALSE,"NI, JA, OP, AT",6/30/2015,NA,8:20:00,CLR,,NA,23.45,0.21,237,230,8.01,7.33,45.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,rfichman,,,6/30/2015 8:20,2015,6,1293,0.1,972,0.16,665.1,0.35,317.3,1.06,12.35,,A0D82120386,Aquatic Ecology,ES0715B0040,Toe Drain at STTD,Yolo Bypass 2013,ES0715B0221,6/30/2015 8:45,Normal Sample,
1085,SHR,,FALSE,"JA, NI, AT",7/1/2015,NA,9:00:00,CLD,,NA,25.29,1.7,121,121,7.73,7.57,3.7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,rfichman,,,7/1/2015 9:00,2015,7,2008,0.04,1503.3,0.09,1004.6,1.42,378.4,2.38,171.93,,A0200000,Aquatic Ecology,ES0715B0040,SHER,Yolo Bypass 2013,ES0715B0223,7/1/2015 9:50,Replicate Sample,
1084,STTD,,FALSE,"NI, JA, OP, AT",6/30/2015,NA,8:20:00,CLR,,NA,23.45,0.21,237,230,8.01,7.33,45.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,rfichman,,,6/30/2015 8:20,2015,6,1293,0.1,972,0.16,665.1,0.35,317.3,1.06,12.35,,A0D82120386,Aquatic Ecology,ES0715B0040,Toe Drain at STTD,Yolo Bypass 2013,ES0715B0224,6/30/2015 8:45,Replicate Sample,
1092,LIS,,FALSE,"AT, OP, JA, NI",7/15/2015,NA,10:15:00,CLR,,NA,22.66,0.19,292,305,7.83,7.18,56.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,rfichman,,,7/15/2015 10:15,2015,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES0715B0041,Toe Drain YB LISBON,Lisbon Weir - Nutrient and Phyto,ES0715B0226,7/15/2015 10:15,Normal Sample,
1092,LIS,,FALSE,"AT, OP, JA, NI",7/15/2015,NA,10:15:00,CLR,,NA,22.66,0.19,292,305,7.83,7.18,56.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,rfichman,,,7/15/2015 10:15,2015,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES0715B0041,Toe Drain YB LISBON,Lisbon Weir - Nutrient and Phyto,ES0715B0228,7/15/2015 10:15,"Replicate, Specific Analyte(s)",
1091,SHR,,FALSE,"NI, AT, JA, AP",7/14/2015,NA,8:50:00,CLR,,NA,23.41,1.3,118,122,7.31,8,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,rfichman,,,7/14/2015 8:50,2015,7,1874.2,0.04,1417,0.25,945.8,1,463.7,2.07,148.5,,A0200000,Aquatic Ecology,ES0715B0042,SHER,Yolo Bypass 2013,ES0715B0229,7/14/2015 9:17,Normal Sample,
1093,STTD,,FALSE,"NI, OP, AT, JA",7/15/2015,NA,8:30:00,CLR,,NA,22.47,0.25,232,244,7.91,7.74,41.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,rfichman,,,7/15/2015 8:30,2015,7,1675.2,0.08,1238.2,0.2,841.7,0.32,409.6,1.09,16.58,,A0D82120386,Aquatic Ecology,ES0715B0042,Toe Drain at STTD,Yolo Bypass 2013,ES0715B0230,7/15/2015 8:30,Normal Sample,
1091,SHR,,FALSE,"NI, AT, JA, AP",7/14/2015,NA,8:50:00,CLR,,NA,23.41,1.3,118,122,7.31,8,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,rfichman,,,7/14/2015 8:50,2015,7,1874.2,0.04,1417,0.25,945.8,1,463.7,2.07,148.5,,A0200000,Aquatic Ecology,ES0715B0042,SHER,Yolo Bypass 2013,ES0715B0232,7/14/2015 9:17,Replicate Sample,
1093,STTD,,FALSE,"NI, OP, AT, JA",7/15/2015,NA,8:30:00,CLR,,NA,22.47,0.25,232,244,7.91,7.74,41.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,rfichman,,,7/15/2015 8:30,2015,7,1675.2,0.08,1238.2,0.2,841.7,0.32,409.6,1.09,16.58,,A0D82120386,Aquatic Ecology,ES0715B0042,Toe Drain at STTD,Yolo Bypass 2013,ES0715B0233,7/15/2015 8:30,Replicate Sample,
1094,LIS,,FALSE,"AT, OP",7/21/2015,NA,10:00:00,CLD,,NA,24.5,0.23,320,323,7.78,6.97,65.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,rfichman,,,7/21/2015 10:00,2015,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES0715B0043,Toe Drain YB LISBON,Lisbon Weir - Nutrient and Phyto,ES0715B0235,7/21/2015 10:00,Normal Sample,
1094,LIS,,FALSE,"AT, OP",7/21/2015,NA,10:00:00,CLD,,NA,24.5,0.23,320,323,7.78,6.97,65.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,rfichman,,,7/21/2015 10:00,2015,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES0715B0043,Toe Drain YB LISBON,Lisbon Weir - Nutrient and Phyto,ES0715B0237,7/21/2015 10:00,"Replicate, Specific Analyte(s)",
1097,SHR,,FALSE,"JA, NI, AT",7/29/2015,NA,9:00:00,CLR,,NA,24.55,2.8,120,122,7.58,7.87,4.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,rfichman,,,7/29/2015 9:00,2015,7,1795.8,0.05,1311.1,0.15,893.1,0.97,436.8,2.39,104.84,,A0200000,Aquatic Ecology,ES0715B0044,SHER,Yolo Bypass 2013,ES0715B0238,7/29/2015 9:23,Normal Sample,
1096,STTD,,FALSE,"NI, OP, AP, AT",7/28/2015,NA,8:45:00,CLR,,2,23.05,0.25,227,236,7.24,7.24,38.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,rfichman,,,7/28/2015 8:45,2015,7,1741.3,0.08,1300.9,0.19,871.5,0.34,476.8,1.12,17.4,,A0D82120386,Aquatic Ecology,ES0715B0044,Toe Drain at STTD,Yolo Bypass 2013,ES0715B0239,7/28/2015 9:00,Normal Sample,
1095,LIS,,FALSE,"OP, AP, AT, NI",7/28/2015,NA,10:36:00,CLR,,1,23.58,1.21,276,284,7.68,7.29,52.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,rfichman,,,7/28/2015 10:36,2015,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES0715B0044,Toe Drain YB LISBON,Yolo Bypass 2013,ES0715B0240,7/28/2015 10:36,Normal Sample,
1097,SHR,,FALSE,"JA, NI, AT",7/29/2015,NA,9:00:00,CLR,,NA,24.55,2.8,120,122,7.58,7.87,4.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,rfichman,,,7/29/2015 9:00,2015,7,1795.8,0.05,1311.1,0.15,893.1,0.97,436.8,2.39,104.84,,A0200000,Aquatic Ecology,ES0715B0044,SHER,Yolo Bypass 2013,ES0715B0241,7/29/2015 9:23,Replicate Sample,
1096,STTD,,FALSE,"NI, OP, AP, AT",7/28/2015,NA,8:45:00,CLR,,2,23.05,0.25,227,236,7.24,7.24,38.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,opatton,rfichman,,,7/28/2015 8:45,2015,7,1741.3,0.08,1300.9,0.19,871.5,0.34,476.8,1.12,17.4,,A0D82120386,Aquatic Ecology,ES0715B0044,Toe Drain at STTD,Yolo Bypass 2013,ES0715B0242,7/28/2015 9:00,Replicate Sample,
1095,LIS,,FALSE,"OP, AP, AT, NI",7/28/2015,NA,10:36:00,CLR,,1,23.58,1.21,276,284,7.68,7.29,52.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,opatton,rfichman,,,7/28/2015 10:36,2015,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES0715B0044,Toe Drain YB LISBON,Yolo Bypass 2013,ES0715B0243,7/28/2015 10:36,Replicate Sample,
1233,RCS,,FALSE,"jf, ja",7/7/2016,NA,8:24:00,CLR,,NA,24.48,0.3,869,878,7.88,4.03,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,7/7/2016 8:24,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D84761435,Aquatic Ecology,ES0716B0044,Ridge Cut Slough,YB - Fall Study,ES0716B0364,7/7/2016 8:24,Normal Sample,
1234,WWT,,FALSE,"JF, JA",7/7/2016,NA,9:23:00,CLR,,NA,23.35,NA,1155,1193,7.98,6.2,81.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,7/7/2016 9:23,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A1030000,Aquatic Ecology,ES0716B0044,Woodland Wasetwater,YB - Fall Study,ES0716B0366,7/7/2016 9:23,Normal Sample,
1235,RD22,,FALSE,"JF, JA",7/7/2016,NA,9:40:00,CLR,,NA,23.17,0.21,821,850,8.07,5.32,67.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,7/7/2016 9:40,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D84061386,Aquatic Ecology,ES0716B0044,Toe Drain at Rd. 22,YB - Fall Study,ES0716B0367,7/7/2016 9:40,Normal Sample,
1236,DWT,,FALSE,"JF, JA",7/7/2016,NA,10:33:00,CLR,,NA,21.92,NA,884,940,8.05,4.11,37.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,7/7/2016 10:33,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0033300,Aquatic Ecology,ES0716B0044,Davis Wastewater,YB - Fall Study,ES0716B0368,7/7/2016 10:33,Normal Sample,
1237,I80,,FALSE,"JF, JA",7/7/2016,NA,10:55:00,CLR,,NA,21.5,0.18,778,834,8.52,6.22,80.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,7/7/2016 10:55,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D83441350,Aquatic Ecology,ES0716B0044,Toe Drain@ I-80,YB - Fall Study,ES0716B0369,7/7/2016 10:55,Normal Sample,
1238,LIS,,FALSE,"JF, JA",7/7/2016,NA,11:23:00,CLR,,NA,22.27,0.21,211,222,8.27,5.39,71.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,??,sfogg,,,7/7/2016 11:23,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES0716B0044,Toe Drain YB LISBON,YB - Fall Study,ES0716B0370,7/7/2016 11:23,Normal Sample,
1227,STTD,,FALSE,"NI, MJF, RF",7/7/2016,NA,10:25:00,CLR,,NA,21.14,0.21,153,165,7.72,8.9,66.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,rfichman,sfogg,SFSU ZOOP150 (11:10 039000 - 041055 5MINS),,7/7/2016 10:25,2016,7,2345,0.07,1753.3,0.15,1176.4,0.27,583.4,0.84,23.24,,A0D82120386,Aquatic Ecology,ES0716B0044,Toe Drain at STTD,YB - Fall Study,ES0716B0371,7/7/2016 10:25,Normal Sample,
1228,BL5,,FALSE,"NI, RF, MJF",7/7/2016,NA,11:46:00,CLR,,NA,20.49,0.24,130,142,7.81,9.81,47.7,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,SFSU ZOOP150 5MINS 43400-46359,,7/7/2016 11:46,2016,7,2579,0.06,1878,0.2,1296,0.32,636.8,0.93,25.28,,B9D81651399,Aquatic Ecology,ES0716B0044,BL5 -Below Toe Drain,YB - Fall Study,ES0716B0372,7/7/2016 11:46,Normal Sample,
1229,LIB,,FALSE,"NI, MJF, RF",7/7/2016,NA,12:35:00,CLR,,NA,20.91,0.5,114,124,7.69,9.83,13.9,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,,,7/7/2016 12:35,2016,7,2446,0.06,1824.5,0.34,1227.5,0.79,618,2.23,88.14,,B9D81450411,Aquatic Ecology,ES0716B0044,Liberty at S End,YB - Fall Study,ES0716B0373,7/7/2016 12:35,Normal Sample,
1230,RYI,,FALSE,"NI, MJF, RF",7/7/2016,NA,13:15:00,CLR,,NA,21.13,0.7,113,122,7.57,9.24,17.1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,,,7/7/2016 13:15,2016,7,2542,0.05,1924,0.26,1279.5,0.67,632.5,2.31,24.22,,B9D81281402,Aquatic Ecology,ES0716B0044,RYI - Cache Slough,YB - Fall Study,ES0716B0374,7/7/2016 13:15,Normal Sample,
1231,SRV,,FALSE,"MJF, NI, RF",7/7/2016,NA,13:52:00,CLR,,NA,22.08,1.1,94,99,7.41,9.19,10.8,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,,,7/7/2016 13:52,2016,7,2429,0.07,1833.4,0.37,1225.2,0.89,605.8,1225.2,112.8,,B9D81040386,Aquatic Ecology,ES0716B0044,SRV - Vieira's,YB - Fall Study,ES0716B0375,7/7/2016 13:52,Normal Sample,
1232,RVB,,FALSE,"MJF, RF, NI",7/7/2016,NA,14:25:00,CLR,,NA,21.45,0.6,100,114,7.47,9.2,15.2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,,,7/7/2016 14:25,2016,7,2474,0.08,1871,0.34,1264.7,0.77,629.5,2.29,59.1,,B9D80960412,Aquatic Ecology,ES0716B0044,RVB - Rio Vista,YB - Fall Study,ES0716B0376,7/7/2016 14:25,Normal Sample,
1231,SRV,,FALSE,"MJF, NI, RF",7/7/2016,NA,13:52:00,CLR,,NA,22.08,1.1,94,99,7.41,9.19,10.8,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,,,7/7/2016 13:52,2016,7,2429,0.07,1833.4,0.37,1225.2,0.89,605.8,1225.2,112.8,,B9D81040386,Aquatic Ecology,ES0716B0044,SRV - Vieira's,YB - Fall Study,ES0716B0377,7/7/2016 13:52,"Replicate, Specific Analyte(s)",
1219,SHR,,FALSE,"NI, MJ, RF",7/6/2016,NA,8:25:00,CLR,,NA,20.77,1.3,85,93,7.21,9.19,5.09,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,jagundes,rfichman,,,7/6/2016 8:25,2016,7,2271,0.02,1726,0.11,1134.6,0.71,563,2.28,47.9,,A0200000,Aquatic Ecology,ES0716B0045,SHER,Yolo Bypass 2013,ES0716B0378,7/6/2016 8:59,Normal Sample,
1219,SHR,,FALSE,"NI, MJ, RF",7/6/2016,NA,8:25:00,CLR,,NA,20.77,1.3,85,93,7.21,9.19,5.09,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,jagundes,rfichman,,,7/6/2016 8:25,2016,7,2271,0.02,1726,0.11,1134.6,0.71,563,2.28,47.9,,A0200000,Aquatic Ecology,ES0716B0045,SHER,Yolo Bypass 2013,ES0716B0381,7/6/2016 8:59,Replicate Sample,
1249,RCS,,FALSE,"JF, MJF",7/14/2016,NA,8:36:00,CLR,,NA,26.69,0.38,740,717,7.67,3.66,24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,7/14/2016 8:36,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D84761435,Aquatic Ecology,ES0716B0046,Ridge Cut Slough,YB - Fall Study,ES0716B0385,7/14/2016 8:36,Normal Sample,
1250,WWT,,FALSE,"JF, MJF",7/14/2016,NA,9:50:00,CLR,,NA,22.39,NA,1182,1244,7.97,4.95,65.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,7/14/2016 9:50,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A1030000,Aquatic Ecology,ES0716B0046,Woodland Wasetwater,YB - Fall Study,ES0716B0387,7/14/2016 9:50,Normal Sample,
1251,RD22,,FALSE,"JF, MJF",7/14/2016,NA,10:13:00,CLR,,NA,26.19,0.23,771,754,7.95,4.63,75.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,7/14/2016 10:13,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D84061386,Aquatic Ecology,ES0716B0046,Toe Drain at Rd. 22,YB - Fall Study,ES0716B0388,7/14/2016 10:13,Normal Sample,
1252,DWT,,FALSE,"JF, MJF",7/14/2016,NA,10:58:00,CLR,,NA,25,NA,1097,1096,7.96,2.63,65.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,7/14/2016 10:58,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0033300,Aquatic Ecology,ES0716B0046,Davis Wastewater,YB - Fall Study,ES0716B0389,7/14/2016 10:58,Normal Sample,
1253,I80,,FALSE,"JF, MJF",7/14/2016,NA,11:23:00,CLR,,NA,25.87,0.14,953,937,8.31,7.38,89.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,7/14/2016 11:23,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D83441350,Aquatic Ecology,ES0716B0046,Toe Drain@ I-80,YB - Fall Study,ES0716B0390,7/14/2016 11:23,Normal Sample,
1254,LIS,,FALSE,"JF, MJF",7/14/2016,NA,12:09:00,CLR,,NA,24.55,0.17,249,251,8.11,5.9,85.6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,??,sfogg,,,7/14/2016 12:09,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES0716B0046,Toe Drain YB LISBON,YB - Fall Study,ES0716B0391,7/14/2016 12:09,Normal Sample,
1255,STTD,,FALSE,"MI, RF",7/14/2016,NA,10:00:00,CLR,,NA,24.42,0.19,176,178,7.38,7.11,74.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,??,sfogg,,,7/14/2016 10:00,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D82120386,Aquatic Ecology,ES0716B0046,Toe Drain at STTD,YB - Fall Study,ES0716B0392,7/14/2016 10:00,Normal Sample,
1256,BL5,,FALSE,"NI, RF",7/14/2016,NA,10:20:00,CLR,,NA,23.91,0.21,150,153,7.87,8.48,43.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,7/14/2016 10:20,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D81651399,Aquatic Ecology,ES0716B0046,BL5 -Below Toe Drain,YB - Fall Study,ES0716B0393,7/14/2016 10:20,Normal Sample,
1257,LIB,,FALSE,"NI, RF",7/14/2016,NA,10:35:00,CLR,,NA,22.68,0.5,122,128,7.75,8.98,14.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,7/14/2016 10:35,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D81450411,Aquatic Ecology,ES0716B0046,Liberty at S End,YB - Fall Study,ES0716B0394,7/14/2016 10:35,Normal Sample,
1258,RYI,,FALSE,"NI, RF",7/14/2016,NA,10:45:00,CLR,,NA,22.23,0.77,113,119,7.57,8.6,10.29,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,7/14/2016 10:45,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D81281402,Aquatic Ecology,ES0716B0046,RYI - Cache Slough,YB - Fall Study,ES0716B0395,7/14/2016 10:45,Normal Sample,
1259,RVB,,FALSE,"NI, RF",7/14/2016,NA,11:00:00,CLR,,NA,22.33,1.3,98,103,7.46,8.83,5.73,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,7/14/2016 11:00,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D80960412,Aquatic Ecology,ES0716B0046,RVB - Rio Vista,YB - Fall Study,ES0716B0397,7/14/2016 11:10,Normal Sample,
1260,RVB,,FALSE,"NI, RF",7/14/2016,NA,11:10:00,CLR,,NA,22.53,1.1,107,112,7.49,8.51,6.18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,7/14/2016 11:10,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D80960412,Aquatic Ecology,ES0716B0046,RVB - Rio Vista,YB - Fall Study,ES0716B0397,7/14/2016 11:10,Normal Sample,
1253,I80,,FALSE,"JF, MJF",7/14/2016,NA,11:23:00,CLR,,NA,25.87,0.14,953,937,8.31,7.38,89.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,7/14/2016 11:23,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D83441350,Aquatic Ecology,ES0716B0046,Toe Drain@ I-80,YB - Fall Study,ES0716B0398,7/14/2016 11:23,"Replicate, Specific Analyte(s)",
1263,LIS,,FALSE,"JF, JA",7/19/2016,NA,9:47:00,CLR,,NA,23.13,0.3,614,637,8.12,5.99,36.6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,mfarruggia,sfogg,,,7/19/2016 9:47,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES0716B0047,Toe Drain YB LISBON,YB - Fall Study,ES0716B0406,7/19/2016 9:47,Normal Sample,
1264,STTD,,FALSE,"BM, MJF, RF",7/19/2016,NA,9:59:00,CLR,,NA,22.86,0.24,735,766,8.1,7.04,57.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,mfarruggia,rfichman,,,7/19/2016 9:59,2016,7,2279,0.07,1702,0.19,1143.9,0.31,567.3,0.91,22.36,,A0D82120386,Aquatic Ecology,ES0716B0047,Toe Drain at STTD,YB - Fall Study,ES0716B0407,7/19/2016 9:59,Normal Sample,
