RunCode,RunName,MeasuringProgram,StationCode,StationName,StationNumber,SAM_Code,SAM_Code_Parent,SampleType,PhysicalDataID,SampleDate.field,SampleDate.WDL,SamplingDate,SamplingTime,SampleNumber,SampleTime,LabOrField,Recorder,Field.Check,Crew,YSI,WeatherCode,Secchi,WaterTemperature,DO,SpCnd,EC,pH,Tide,Microcyst,VegRank,Turb,SurfaceIRR,Depth1,Depth2,Depth3,Depth4,SubSurfaceIRR1,SubSurfaceIRR2,SubSurfaceIRR3,SubSurfaceIRR4,FieldComments_Light,LightData,DriftData,LarvalData,150_ZoopData,50_ZoopData,PhytoData,ChlData,NutrData,FieldComments_WQ,DataCorrectionComments,EnteredBy,QAQCBy
ES0216B0011,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0216B0064,0,Normal Sample,1179,2/8/2016 10:07,2/8/2016 10:07,2/8/2016,10:07:00,,,,,FALSE,"OP, NI, MJF",NA,CLR,0.4,10.16,11.16,175,125,7.18,,NA,,26.8,2451,0.04,0.16,0.4,1.63,1846,1233.4,611.4,24.63,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,mfarruggia,rfichman
ES0216B0012,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0216B0070,0,Normal Sample,1179,2/8/2016 10:07,2/8/2016 10:07,2/8/2016,10:07:00,,,,,FALSE,"OP, NI, MJF",NA,CLR,0.4,10.16,11.16,175,125,7.18,,NA,,26.8,2451,0.04,0.16,0.4,1.63,1846,1233.4,611.4,24.63,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,mfarruggia,rfichman
ES0216B0012,Yolo Bypass 2013,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0216B0075,ES0216B0072,Replicate Sample,1178,2/9/2016 13:40,2/9/2016 13:40,2/9/2016,13:40:00,,,,,FALSE,"MJF, NI, OP",NA,CLR,0.26,12.5,8.54,779,592,8.22,,NA,,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,mfarruggia,rfichman
ES0216B0011,Yolo Bypass 2013,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0216B0066,0,Normal Sample,1178,2/9/2016 13:40,2/9/2016 13:40,2/9/2016,13:40:00,,,,,FALSE,"MJF, NI, OP",NA,CLR,0.26,12.5,8.54,779,592,8.22,,NA,,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,mfarruggia,rfichman
ES0216B0012,Yolo Bypass 2013,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0216B0072,0,Normal Sample,1178,2/9/2016 13:40,2/9/2016 13:40,2/9/2016,13:40:00,,,,,FALSE,"MJF, NI, OP",NA,CLR,0.26,12.5,8.54,779,592,8.22,,NA,,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,mfarruggia,rfichman
ES0216B0011,Yolo Bypass 2013,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0216B0069,ES0216B0066,Replicate Sample,1178,2/9/2016 13:40,2/9/2016 13:40,2/9/2016,13:40:00,,,,,FALSE,"MJF, NI, OP",NA,CLR,0.26,12.5,8.54,779,592,8.22,,NA,,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,mfarruggia,rfichman
ES0216B0012,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0216B0071,0,Normal Sample,1180,2/9/2016 10:14,2/9/2016 10:14,2/9/2016,10:14:00,,,,,FALSE,"MJF, OP, NI",NA,CLR,0.13,11.61,8.57,781,581,7.8,,NA,,61,2399,0.05,0.07,0.14,0.68,1790,1199.8,598.9,23.94,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,mfarruggia,rfichman
ES0216B0012,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0216B0074,ES0216B0071,Replicate Sample,1180,2/9/2016 10:14,2/9/2016 10:14,2/9/2016,10:14:00,,,,,FALSE,"MJF, OP, NI",NA,CLR,0.13,11.61,8.57,781,581,7.8,,NA,,61,2399,0.05,0.07,0.14,0.68,1790,1199.8,598.9,23.94,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,mfarruggia,rfichman
ES0216B0011,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0216B0065,0,Normal Sample,1180,2/9/2016 10:14,2/9/2016 10:14,2/9/2016,10:14:00,,,,,FALSE,"MJF, OP, NI",NA,CLR,0.13,11.61,8.57,781,581,7.8,,NA,,61,2399,0.05,0.07,0.14,0.68,1790,1199.8,598.9,23.94,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,mfarruggia,rfichman
ES0216B0013,Lisbon Weir - Nutrient and Phyto,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0216B0078,ES0216B0076,"Replicate, Specific Analyte(s)",1200,2/18/2016 12:09,2/18/2016 12:09,2/18/2016,12:09:00,,,,,FALSE,"BM, MJF, OP",NA,CLD,0.24,15.2,7.8,869,705,7.99,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0216B0013,Lisbon Weir - Nutrient and Phyto,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0216B0076,0,Normal Sample,1200,2/18/2016 12:09,2/18/2016 12:09,2/18/2016,12:09:00,,,,,FALSE,"BM, MJF, OP",NA,CLD,0.24,15.2,7.8,869,705,7.99,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0216B0015,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0216B0089,ES0216B0086,Replicate Sample,1176,2/22/2016 9:17,2/22/2016 9:17,2/22/2016,9:17:00,,,,,FALSE,"MJF, JA, NI",NA,CLR,0.19,14.11,7.49,899,712,7.65,,NA,,47.7,1962.2,0.05,0.14,0.26,0.86,1469.8,982.2,494.5,19.92,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0216B0015,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0216B0086,0,Normal Sample,1176,2/22/2016 9:17,2/22/2016 9:17,2/22/2016,9:17:00,,,,,FALSE,"MJF, JA, NI",NA,CLR,0.19,14.11,7.49,899,712,7.65,,NA,,47.7,1962.2,0.05,0.14,0.26,0.86,1469.8,982.2,494.5,19.92,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0216B0015,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0216B0088,ES0216B0085,Replicate Sample,1175,2/23/2016 9:53,2/23/2016 9:53,2/23/2016,9:53:00,,,,,FALSE,"Ja, NI, BM",NA,CLR,0.8,11.47,10.85,151,112,7.37,,NA,,16,2156,0.05,0.13,0.45,1.85,1619,1074.4,539.9,21.37,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0216B0015,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0216B0085,0,Normal Sample,1175,2/23/2016 9:53,2/23/2016 9:53,2/23/2016,9:53:00,,,,,FALSE,"Ja, NI, BM",NA,CLR,0.8,11.47,10.85,151,112,7.37,,NA,,16,2156,0.05,0.13,0.45,1.85,1619,1074.4,539.9,21.37,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,jagundes,rfichman
NA,NA,YBFMP,STTD,NA,A0D82120386,NA,NA,NA,1177,2/29/2016 13:50,NA,2/29/2016,13:50:00,,,,,FALSE,"BM, JF, NI",NA,CLR,0.21,16,7.53,874,725,7.91,,NA,,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,jagundes,rfichman
ES0316B0016,Yolo Bypass 2013,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0316B0096,ES0316B0093,Replicate Sample,1186,3/7/2016 13:50,3/7/2016 13:50,3/7/2016,13:50:00,,,,,FALSE,"NI, BM, MJF, JA",NA,RAN,0.06,13.99,7.98,434,343,7.83,,NA,,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0016,Yolo Bypass 2013,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0316B0093,0,Normal Sample,1186,3/7/2016 13:50,3/7/2016 13:50,3/7/2016,13:50:00,,,,,FALSE,"NI, BM, MJF, JA",NA,RAN,0.06,13.99,7.98,434,343,7.83,,NA,,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0016,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0316B0092,0,Normal Sample,1187,3/7/2016 9:24,3/7/2016 9:24,3/7/2016,9:24:00,,,,,FALSE,"NI, BM, MJF, JA",NA,RAN,0.09,14.2,7.77,483,383,7.56,,NA,,404,472.3,0.01,0.05,0.07,0.19,347,239.5,117.68,4.73,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0016,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0316B0095,ES0316B0092,Replicate Sample,1187,3/7/2016 9:24,3/7/2016 9:24,3/7/2016,9:24:00,,,,,FALSE,"NI, BM, MJF, JA",NA,RAN,0.09,14.2,7.77,483,383,7.56,,NA,,404,472.3,0.01,0.05,0.07,0.19,347,239.5,117.68,4.73,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0016,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0316B0094,ES0316B0091,Replicate Sample,1188,3/8/2016 7:47,3/8/2016 7:47,3/8/2016,7:47:00,,,,,FALSE,"JA, NI, BM",NA,CLR,0.5,12.13,10.18,109,82,6.66,,NA,,57.5,1840.9,0.04,0.05,0.12,0.63,1328.9,919.6,458.3,18.73,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0016,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0316B0091,0,Normal Sample,1188,3/8/2016 7:47,3/8/2016 7:47,3/8/2016,7:47:00,,,,,FALSE,"JA, NI, BM",NA,CLR,0.5,12.13,10.18,109,82,6.66,,NA,,57.5,1840.9,0.04,0.05,0.12,0.63,1328.9,919.6,458.3,18.73,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0020,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0316B0109,0,Normal Sample,1189,3/17/2016 8:25,3/17/2016 8:25,3/17/2016,8:25:00,,,,,FALSE,"JF, LT",NA,CLR,0.18,12.18,10.17,97,73,7.65,,NA,,60.8,2233,0.05,0.09,0.2,0.83,1676,1112.5,558.5,22.29,25% # reads .02 on data sheet which is too low,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0020,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0316B0112,ES0316B0109,Replicate Sample,1189,3/17/2016 8:25,3/17/2016 8:25,3/17/2016,8:25:00,,,,,FALSE,"JF, LT",NA,CLR,0.18,12.18,10.17,97,73,7.65,,NA,,60.8,2233,0.05,0.09,0.2,0.83,1676,1112.5,558.5,22.29,25% # reads .02 on data sheet which is too low,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0020,Yolo Bypass 2013,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0316B0114,ES0316B0111,Replicate Sample,1190,3/18/2016 13:08,3/18/2016 13:08,3/18/2016,13:08:00,,,,,FALSE,"BM, JA, NI",NA,CLR,0.15,14.2,8.5,123,98,8.62,,NA,,84.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0020,Yolo Bypass 2013,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0316B0111,0,Normal Sample,1190,3/18/2016 13:08,3/18/2016 13:08,3/18/2016,13:08:00,,,,,FALSE,"BM, JA, NI",NA,CLR,0.15,14.2,8.5,123,98,8.62,,NA,,84.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0020,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0316B0110,0,Normal Sample,1191,3/18/2016 9:30,3/18/2016 9:30,3/18/2016,9:30:00,,,,,FALSE,"NI, BM, JA",NA,CLR,0.15,13.6,8.56,121,95,7.63,,NA,,NA,2254,0.06,0.1,0.18,0.71,1669.7,1127.2,568,22.75,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0020,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0316B0113,ES0316B0110,Replicate Sample,1191,3/18/2016 9:30,3/18/2016 9:30,3/18/2016,9:30:00,,,,,FALSE,"NI, BM, JA",NA,CLR,0.15,13.6,8.56,121,95,7.63,,NA,,NA,2254,0.06,0.1,0.18,0.71,1669.7,1127.2,568,22.75,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0017,Lisbon Weir,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0316B0098,0,Normal Sample,1192,3/22/2016 14:32,3/22/2016 0:00,3/22/2016,14:32:00,,,,,FALSE,"JA, JF",NA,CLR,0.21,15.2,8.15,422,343,8.64,,NA,,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0316B0017,Lisbon Weir,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0316B0097,0,Normal Sample,1192,3/22/2016 14:32,3/22/2016 14:32,3/22/2016,14:32:00,,,,,FALSE,"JA, JF",NA,CLR,0.21,15.2,8.15,422,343,8.64,,NA,,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0316B0019,Lisbon Weir - Nutrient and Phyto,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0316B0106,0,Normal Sample,1192,3/22/2016 14:32,3/22/2016 14:32,3/22/2016,14:32:00,,,,,FALSE,"JA, JF",NA,CLR,0.21,15.2,8.15,422,343,8.64,,NA,,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0316B0019,Lisbon Weir - Nutrient and Phyto,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0316B0108,ES0316B0106,"Replicate, Specific Analyte(s)",1192,3/22/2016 14:32,3/22/2016 14:32,3/22/2016,14:32:00,,,,,FALSE,"JA, JF",NA,CLR,0.21,15.2,8.15,422,343,8.64,,NA,,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0316B0022,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0316B0125,ES0316B0122,Replicate Sample,1185,3/24/2016 8:26,3/24/2016 8:26,3/24/2016,8:26:00,,,,,FALSE,"JF, JA, MF",NA,CLR,0.34,15.8,7.28,454,375,7.71,,NA,,35.4,1980.3,0.05,0.07,0.17,0.87,1439,979,486,19.4,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0316B0022,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0316B0122,0,Normal Sample,1185,3/24/2016 8:26,3/24/2016 8:26,3/24/2016,8:26:00,,,,,FALSE,"JF, JA, MF",NA,CLR,0.34,15.8,7.28,454,375,7.71,,NA,,35.4,1980.3,0.05,0.07,0.17,0.87,1439,979,486,19.4,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0316B0022,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0316B0124,ES0316B0121,Replicate Sample,1184,3/25/2016 8:09,3/25/2016 8:09,3/25/2016,8:09:00,,,,,FALSE,"MJF, JA, NI",NA,CLR,0.3,13.26,10.83,125,97,6.96,,NA,,30.3,1928.9,0.03,0.04,0.18,1.02,1465,960,475,19.77,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0316B0022,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0316B0121,0,Normal Sample,1184,3/25/2016 8:09,3/25/2016 8:09,3/25/2016,8:09:00,,,,,FALSE,"MJF, JA, NI",NA,CLR,0.3,13.26,10.83,125,97,6.96,,NA,,30.3,1928.9,0.03,0.04,0.18,1.02,1465,960,475,19.77,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0316B0022,Yolo Bypass 2013,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0316B0123,0,Normal Sample,1183,3/30/2016 14:39,3/30/2016 14:39,3/30/2016,14:39:00,,,,,FALSE,"MJF, BM, NI",NA,CLR,0.27,16.48,8.23,465,555,8.18,,NA,,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0022,Yolo Bypass 2013,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0316B0126,ES0316B0123,Replicate Sample,1183,3/30/2016 14:39,3/30/2016 14:39,3/30/2016,14:39:00,,,,,FALSE,"MJF, BM, NI",NA,CLR,0.27,16.48,8.23,465,555,8.18,,NA,,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0022,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0316B0127,0,Normal Sample,1182,3/30/2016 8:10,3/30/2016 8:10,3/30/2016,8:10:00,,,,,FALSE,"MJf, BM, NI",NA,CLR,0.27,13.4,10.42,130,101,7,,NA,,25.6,2077,0.02,0.05,0.19,1.18,1539,1041.8,506,20.16,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0022,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0316B0128,ES0316B0127,Replicate Sample,1182,3/30/2016 8:10,3/30/2016 8:10,3/30/2016,8:10:00,,,,,FALSE,"MJf, BM, NI",NA,CLR,0.27,13.4,10.42,130,101,7,,NA,,25.6,2077,0.02,0.05,0.19,1.18,1539,1041.8,506,20.16,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0316B0022,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0316B0129,0,Normal Sample,1181,3/30/2016 10:22,3/30/2016 10:22,3/30/2016,10:22:00,,,,,FALSE,"BM, NI, MJF",NA,CLR,0.25,15.24,7.61,540,440,7.79,,NA,,40.1,2275,0.03,0.14,0.32,1.07,1708,1153,577,22.7,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0316B0022,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0316B0130,ES0316B0129,Replicate Sample,1181,3/30/2016 10:22,3/30/2016 10:22,3/30/2016,10:22:00,,,,,FALSE,"BM, NI, MJF",NA,CLR,0.25,15.24,7.61,540,440,7.79,,NA,,40.1,2275,0.03,0.14,0.32,1.07,1708,1153,577,22.7,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0416B0023,Lisbon Weir - Nutrient and Phyto,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0416B0131,0,Normal Sample,1195,4/6/2016 9:06,4/6/2016 9:06,4/6/2016,9:06:00,,,,,FALSE,"NI, JA, RF",NA,CLR,0.25,18.56,7.11,617,541,8.02,,NA,,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0416B0023,Lisbon Weir - Nutrient and Phyto,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0416B0133,ES0416B0131,"Replicate, Specific Analyte(s)",1195,4/6/2016 9:06,4/6/2016 9:06,4/6/2016,9:06:00,,,,,FALSE,"NI, JA, RF",NA,CLR,0.25,18.56,7.11,617,541,8.02,,NA,,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0416B0024,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0416B0137,ES0416B0134,Replicate Sample,1194,4/7/2016 9:45,4/7/2016 9:45,4/7/2016,9:45:00,,,,,FALSE,"NI, JA, MJF",NA,CLD,0.59,16.92,10.01,138,118,7.78,,NA,,10.9,1242.7,0.04,0.07,0.48,2.17,932.4,618.7,310.5,12.3,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0416B0024,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0416B0134,0,Normal Sample,1194,4/7/2016 9:45,4/7/2016 9:45,4/7/2016,9:45:00,,,,,FALSE,"NI, JA, MJF",NA,CLD,0.59,16.92,10.01,138,118,7.78,,NA,,10.9,1242.7,0.04,0.07,0.48,2.17,932.4,618.7,310.5,12.3,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0416B0024,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0416B0135,0,Normal Sample,1193,4/8/2016 8:52,4/8/2016 8:52,4/8/2016,8:52:00,,,,,FALSE,"MJF, NI, BM, RF",NA,CLD,0.24,19.7,7.17,631,567,8.04,,NA,,33.9,938.1,0.04,0.1,0.35,1.16,696,486.3,226.1,9.78,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0416B0024,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0416B0138,ES0416B0135,Replicate Sample,1193,4/8/2016 8:52,4/8/2016 8:52,4/8/2016,8:52:00,,,,,FALSE,"MJF, NI, BM, RF",NA,CLD,0.24,19.7,7.17,631,567,8.04,,NA,,33.9,938.1,0.04,0.1,0.35,1.16,696,486.3,226.1,9.78,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,jagundes,rfichman
NA,NA,YBFMP,STTD,NA,A0D82120386,NA,NA,NA,1196,4/12/2016 10:54,NA,4/12/2016,10:54:00,,,,,FALSE,"RF,NI, JA",NA,CLD,0.37,18.8,5.88,726,641,7.9,,NA,,30.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,jagundes,rfichman
ES0416B0025,Yolo Bypass 2013,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0416B0142,0,Normal Sample,1199,4/18/2016 9:58,4/18/2016 9:58,4/18/2016,9:58:00,,,,,FALSE,"NI, JA, RF",NA,CLR,0.21,19.62,6.77,783,703,8.01,,NA,,52.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0416B0025,Yolo Bypass 2013,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0416B0145,ES0416B0142,Replicate Sample,1199,4/18/2016 9:58,4/18/2016 9:58,4/18/2016,9:58:00,,,,,FALSE,"NI, JA, RF",NA,CLR,0.21,19.62,6.77,783,703,8.01,,NA,,52.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,jagundes,rfichman
ES0416B0025,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0416B0143,ES0416B0140,Replicate Sample,1197,4/18/2016 10:35,4/18/2016 10:35,4/18/2016,10:35:00,,,,,FALSE,"NI, JA, RF",NA,CLR,0.7,16.81,10.13,126,106,7.74,,NA,,7.4,2436,0.03,0.34,0.88,2.36,1830.4,1218.6,608.1,65.88,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0416B0025,Yolo Bypass 2013,YBFMP,SHR,SHER,A0200000,ES0416B0140,0,Normal Sample,1197,4/18/2016 10:35,4/18/2016 10:35,4/18/2016,10:35:00,,,,,FALSE,"NI, JA, RF",NA,CLR,0.7,16.81,10.13,126,106,7.74,,NA,,7.4,2436,0.03,0.34,0.88,2.36,1830.4,1218.6,608.1,65.88,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0416B0025,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0416B0144,ES0416B0141,Replicate Sample,1198,4/19/2016 8:28,4/19/2016 8:28,4/19/2016,8:28:00,,,,,FALSE,"NI, JA, MJF, RF",NA,CLD,0.28,20.56,6.64,772,707,7.97,,NA,,38.6,2219,0.04,0.11,0.27,0.98,1636.5,1102.4,559.1,22.7,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,jagundes,rfichman
ES0416B0025,Yolo Bypass 2013,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0416B0141,0,Normal Sample,1198,4/19/2016 8:28,4/19/2016 8:28,4/19/2016,8:28:00,,,,,FALSE,"NI, JA, MJF, RF",NA,CLD,0.28,20.56,6.64,772,707,7.97,,NA,,38.6,2219,0.04,0.11,0.27,0.98,1636.5,1102.4,559.1,22.7,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,jagundes,rfichman
