ACT_UNIT_NAME,SAM_ACT_CODE_OWNER,RUN_CODE,RUN_USER_RUN_NUMBER,RUN_NAME,SAM_USER_STATION_NUM,QST_NUMBER,QST_NAME,QST_FULL_STATION_NAME,STY_DESCRIPTION,KIWQM_SAMPLING_NUMBER,SAM_CODE,SAM_SAM_CODE_PARENT,KIWQM_REPLICATE_NUMBER,SAM_COLLECTION_DATE
Aquatic Ecology,330,ES0914B0061,ES0914B0061,YB - Fall Study,A0D84061386,A0D84061386,Toe Drain at Rd. 22,Toe Drain at County Road 22,Broad Water Body,ES0914B0456,ES0914B0456,0,,9/24/2014 9:15
Aquatic Ecology,330,ES0914B0061,ES0914B0061,YB - Fall Study,A0D83441350,A0D83441350,Toe Drain@ I-80,Toe Drain at Interstate 80,Broad Water Body,ES0914B0458,ES0914B0458,0,,9/24/2014 11:46
Aquatic Ecology,330,ES0914B0061,ES0914B0061,YB - Fall Study,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,Broad Water Body,ES0914B0459,ES0914B0459,0,,9/24/2014 13:03
Aquatic Ecology,330,ES0914B0061,ES0914B0061,YB - Fall Study,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ES0914B0460,ES0914B0460,0,,9/24/2014 9:47
Aquatic Ecology,330,ES0914B0061,ES0914B0061,YB - Fall Study,B9D81651399,B9D81651399,BL5 -Below Toe Drain,Below Base of Toe Drain in Prospect Slough,Broad Water Body,ES0914B0461,ES0914B0461,0,,9/24/2014 10:46
Aquatic Ecology,330,ES0914B0061,ES0914B0061,YB - Fall Study,B9D81450411,B9D81450411,Liberty at S End,Liberty at Approx Cntr S End,Broad Water Body,ES0914B0462,ES0914B0462,0,,9/24/2014 11:31
Aquatic Ecology,330,ES0914B0061,ES0914B0061,YB - Fall Study,B9D81281402,B9D81281402,RYI - Cache Slough,Cache Slough at Ryer Island,Broad Water Body,ES0914B0463,ES0914B0463,0,,9/24/2014 12:15
Aquatic Ecology,330,ES0914B0061,ES0914B0061,YB - Fall Study,B9D81040386,B9D81040386,SRV - Vieira's,Sacramento River at Vieira's,Broad Water Body,ES0914B0464,ES0914B0464,0,,9/24/2014 12:57
Aquatic Ecology,330,ES0914B0061,ES0914B0061,YB - Fall Study,B9D80960412,B9D80960412,RVB - Rio Vista,Sacramento River at Rio Vista Bridge,Broad Water Body,ES0914B0465,ES0914B0465,0,,9/24/2014 13:37
Aquatic Ecology,330,ES0914B0061,ES0914B0061,YB - Fall Study,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ES0914B0460,ES0914B0466,ES0914B0460,1,9/24/2014 9:47
Aquatic Ecology,330,ES0914B0063,ES0914B0063,Yolo Bypass 2013,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES0914B0473,ES0914B0473,0,,9/23/2014 10:28
Aquatic Ecology,330,ES0914B0063,ES0914B0063,Yolo Bypass 2013,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES0914B0473,ES0914B0476,ES0914B0473,1,9/23/2014 10:28
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,Blank; Field,Blank; Field,Blank; Field,Blank; Field,Not Given,ES0915B0477,ES0915B0477,0,,9/1/2015 15:15
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,A0D84761435,A0D84761435,Ridge Cut Slough,Ridge Cut Slough at Knights Landing,Broad Water Body,ES0915B0478,ES0915B0478,0,,9/1/2015 9:05
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,A0L842113852,A0L842113852,Knaggs Ranch - Oulet,Knaggs Ranch - Oulet - Yolo Bypass,River and Stream,ES0915B0479,ES0915B0479,0,,9/1/2015 9:40
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,A1030000,A1030000,Woodland Wasetwater,Woodland Wastewater Discharge at Toe Drain,River and Stream,ES0915B0480,ES0915B0480,0,,9/1/2015 10:20
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,A0D84061386,A0D84061386,Toe Drain at Rd. 22,Toe Drain at County Road 22,Broad Water Body,ES0915B0481,ES0915B0481,0,,9/1/2015 10:55
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,A0033300,A0033300,Davis Wastewater,Davis Wastewater Discharge at Toe Drain,River and Stream,ES0915B0482,ES0915B0482,0,,9/1/2015 11:20
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,A0D83441350,A0D83441350,Toe Drain@ I-80,Toe Drain at Interstate 80,Broad Water Body,ES0915B0483,ES0915B0483,0,,9/1/2015 11:45
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,Broad Water Body,ES0915B0484,ES0915B0484,0,,9/1/2015 12:25
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ES0915B0485,ES0915B0485,0,,9/1/2015 10:38
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,B9D81651399,B9D81651399,BL5 -Below Toe Drain,Below Base of Toe Drain in Prospect Slough,Broad Water Body,ES0915B0486,ES0915B0486,0,,9/1/2015 11:55
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,B9D81450411,B9D81450411,Liberty at S End,Liberty at Approx Cntr S End,Broad Water Body,ES0915B0487,ES0915B0487,0,,9/1/2015 12:25
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,B9D81281402,B9D81281402,RYI - Cache Slough,Cache Slough at Ryer Island,Broad Water Body,ES0915B0488,ES0915B0488,0,,9/1/2015 12:50
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,B9D81040386,B9D81040386,SRV - Vieira's,Sacramento River at Vieira's,Broad Water Body,ES0915B0489,ES0915B0489,0,,9/1/2015 13:20
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,B9D80960412,B9D80960412,RVB - Rio Vista,Sacramento River at Rio Vista Bridge,Broad Water Body,ES0915B0490,ES0915B0490,0,,9/1/2015 14:00
Aquatic Ecology,330,ES0915B0058,ES0915B0058,YB - Fall Study,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ES0915B0485,ES0915B0491,ES0915B0485,1,9/1/2015 10:38
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,Blank; Field,Blank; Field,Blank; Field,Blank; Field,Not Given,ES0915B0498,ES0915B0498,0,,9/10/2015 13:30
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,A0D84761435,A0D84761435,Ridge Cut Slough,Ridge Cut Slough at Knights Landing,Broad Water Body,ES0915B0499,ES0915B0499,0,,9/10/2015 11:00
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,A0L842113852,A0L842113852,Knaggs Ranch - Oulet,Knaggs Ranch - Oulet - Yolo Bypass,River and Stream,ES0915B0500,ES0915B0500,0,,9/10/2015 11:40
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,A1030000,A1030000,Woodland Wasetwater,Woodland Wastewater Discharge at Toe Drain,River and Stream,ES0915B0501,ES0915B0501,0,,9/10/2015 12:11
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,A0D84061386,A0D84061386,Toe Drain at Rd. 22,Toe Drain at County Road 22,Broad Water Body,ES0915B0502,ES0915B0502,0,,9/10/2015 12:30
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,A0033300,A0033300,Davis Wastewater,Davis Wastewater Discharge at Toe Drain,River and Stream,ES0915B0503,ES0915B0503,0,,9/10/2015 10:12
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,A0D83441350,A0D83441350,Toe Drain@ I-80,Toe Drain at Interstate 80,Broad Water Body,ES0915B0504,ES0915B0504,0,,9/10/2015 9:52
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,Broad Water Body,ES0915B0505,ES0915B0505,0,,9/10/2015 9:15
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ES0915B0506,ES0915B0506,0,,9/10/2015 10:02
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,B9D81651399,B9D81651399,BL5 -Below Toe Drain,Below Base of Toe Drain in Prospect Slough,Broad Water Body,ES0915B0507,ES0915B0507,0,,9/10/2015 10:20
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,B9D81450411,B9D81450411,Liberty at S End,Liberty at Approx Cntr S End,Broad Water Body,ES0915B0508,ES0915B0508,0,,9/10/2015 10:32
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,B9D81281402,B9D81281402,RYI - Cache Slough,Cache Slough at Ryer Island,Broad Water Body,ES0915B0509,ES0915B0509,0,,9/10/2015 10:50
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,B9D81040386,B9D81040386,SRV - Vieira's,Sacramento River at Vieira's,Broad Water Body,ES0915B0510,ES0915B0510,0,,9/10/2015 11:00
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,B9D80960412,B9D80960412,RVB - Rio Vista,Sacramento River at Rio Vista Bridge,Broad Water Body,ES0915B0511,ES0915B0511,0,,9/10/2015 11:12
Aquatic Ecology,330,ES0915B0060,ES0915B0060,YB - Fall Study,A0D84061386,A0D84061386,Toe Drain at Rd. 22,Toe Drain at County Road 22,Broad Water Body,ES0915B0502,ES0915B0512,ES0915B0502,1,9/10/2015 12:30
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,Blank; Field,Blank; Field,Blank; Field,Blank; Field,Not Given,ES0915B0513,ES0915B0513,0,,9/15/2015 16:00
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,A0D84761435,A0D84761435,Ridge Cut Slough,Ridge Cut Slough at Knights Landing,Broad Water Body,ES0915B0514,ES0915B0514,0,,9/15/2015 15:11
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,A0L842113852,A0L842113852,Knaggs Ranch - Oulet,Knaggs Ranch - Oulet - Yolo Bypass,River and Stream,ES0915B0515,ES0915B0515,0,,9/15/2015 15:36
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,A1030000,A1030000,Woodland Wasetwater,Woodland Wastewater Discharge at Toe Drain,River and Stream,ES0915B0516,ES0915B0516,0,,9/15/2015 16:00
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,A0D84061386,A0D84061386,Toe Drain at Rd. 22,Toe Drain at County Road 22,Broad Water Body,ES0915B0517,ES0915B0517,0,,9/15/2015 14:45
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,A0033300,A0033300,Davis Wastewater,Davis Wastewater Discharge at Toe Drain,River and Stream,ES0915B0518,ES0915B0518,0,,9/15/2015 7:25
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,A0D83441350,A0D83441350,Toe Drain@ I-80,Toe Drain at Interstate 80,Broad Water Body,ES0915B0519,ES0915B0519,0,,9/15/2015 7:48
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,Broad Water Body,ES0915B0520,ES0915B0520,0,,9/15/2015 8:32
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ES0915B0521,ES0915B0521,0,,9/15/2015 10:02
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,B9D81651399,B9D81651399,BL5 -Below Toe Drain,Below Base of Toe Drain in Prospect Slough,Broad Water Body,ES0915B0522,ES0915B0522,0,,9/15/2015 11:08
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,B9D81450411,B9D81450411,Liberty at S End,Liberty at Approx Cntr S End,Broad Water Body,ES0915B0523,ES0915B0523,0,,9/15/2015 12:01
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,B9D81281402,B9D81281402,RYI - Cache Slough,Cache Slough at Ryer Island,Broad Water Body,ES0915B0524,ES0915B0524,0,,9/15/2015 12:28
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,B9D81040386,B9D81040386,SRV - Vieira's,Sacramento River at Vieira's,Broad Water Body,ES0915B0525,ES0915B0525,0,,9/15/2015 13:02
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,B9D80960412,B9D80960412,RVB - Rio Vista,Sacramento River at Rio Vista Bridge,Broad Water Body,ES0915B0526,ES0915B0526,0,,9/15/2015 13:42
Aquatic Ecology,330,ES0915B0061,ES0915B0061,YB - Fall Study,B9D81040386,B9D81040386,SRV - Vieira's,Sacramento River at Vieira's,Broad Water Body,ES0915B0525,ES0915B0527,ES0915B0525,1,9/15/2015 13:02
Aquatic Ecology,330,ES0915B0062,ES0915B0062,Yolo Bypass 2013,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES0915B0528,ES0915B0528,0,,9/14/2015 10:15
Aquatic Ecology,330,ES0915B0062,ES0915B0062,Yolo Bypass 2013,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES0915B0528,ES0915B0531,ES0915B0528,1,9/14/2015 10:15
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,Blank; Field,Blank; Field,Blank; Field,Blank; Field,Not Given,ES0915B0537,ES0915B0537,0,,9/21/2015 12:50
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,A0D84761435,A0D84761435,Ridge Cut Slough,Ridge Cut Slough at Knights Landing,Broad Water Body,ES0915B0538,ES0915B0538,0,,9/21/2015 9:03
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,A0L842113852,A0L842113852,Knaggs Ranch - Oulet,Knaggs Ranch - Oulet - Yolo Bypass,River and Stream,ES0915B0539,ES0915B0539,0,,9/21/2015 9:28
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,A1030000,A1030000,Woodland Wasetwater,Woodland Wastewater Discharge at Toe Drain,River and Stream,ES0915B0540,ES0915B0540,0,,9/21/2015 9:57
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,A0D84061386,A0D84061386,Toe Drain at Rd. 22,Toe Drain at County Road 22,Broad Water Body,ES0915B0541,ES0915B0541,0,,9/21/2015 10:19
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,A0033300,A0033300,Davis Wastewater,Davis Wastewater Discharge at Toe Drain,River and Stream,ES0915B0542,ES0915B0542,0,,9/21/2015 10:54
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,A0D83441350,A0D83441350,Toe Drain@ I-80,Toe Drain at Interstate 80,Broad Water Body,ES0915B0543,ES0915B0543,0,,9/21/2015 11:16
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,Broad Water Body,ES0915B0544,ES0915B0544,0,,9/21/2015 11:48
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ES0915B0545,ES0915B0545,0,,9/21/2015 10:26
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,B9D81651399,B9D81651399,BL5 -Below Toe Drain,Below Base of Toe Drain in Prospect Slough,Broad Water Body,ES0915B0546,ES0915B0546,0,,9/21/2015 10:44
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,B9D81450411,B9D81450411,Liberty at S End,Liberty at Approx Cntr S End,Broad Water Body,ES0915B0547,ES0915B0547,0,,9/21/2015 10:55
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,B9D81281402,B9D81281402,RYI - Cache Slough,Cache Slough at Ryer Island,Broad Water Body,ES0915B0548,ES0915B0548,0,,9/21/2015 11:05
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,B9D81040386,B9D81040386,SRV - Vieira's,Sacramento River at Vieira's,Broad Water Body,ES0915B0549,ES0915B0549,0,,9/21/2015 11:20
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,B9D80960412,B9D80960412,RVB - Rio Vista,Sacramento River at Rio Vista Bridge,Broad Water Body,ES0915B0550,ES0915B0550,0,,9/21/2015 11:35
Aquatic Ecology,330,ES0915B0064,ES0915B0064,YB - Fall Study,B9D80960412,B9D80960412,RVB - Rio Vista,Sacramento River at Rio Vista Bridge,Broad Water Body,ES0915B0550,ES0915B0551,ES0915B0550,1,9/21/2015 11:35
Aquatic Ecology,330,ES0915B0068,ES0915B0068,Yolo Bypass 2013,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES0915B0585,ES0915B0585,0,,9/28/2015 9:10
Aquatic Ecology,330,ES0915B0068,ES0915B0068,Yolo Bypass 2013,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES0915B0585,ES0915B0588,ES0915B0585,1,9/28/2015 9:10
Aquatic Ecology,330,ES0916B0073,ES0916B0073,YB - Fall Study,Blank; Field,Blank; Field,Blank; Field,Blank; Field,Not Given,ES0916B0717,ES0916B0717,0,,9/8/2016 13:00
Aquatic Ecology,330,ES0916B0073,ES0916B0073,YB - Fall Study,A1030000,A1030000,Woodland Wasetwater,Woodland Wastewater Discharge at Toe Drain,River and Stream,ES0916B0720,ES0916B0720,0,,9/8/2016 8:40
Aquatic Ecology,330,ES0916B0073,ES0916B0073,YB - Fall Study,A0D84061386,A0D84061386,Toe Drain at Rd. 22,Toe Drain at County Road 22,Broad Water Body,ES0916B0721,ES0916B0721,0,,9/8/2016 9:00
Aquatic Ecology,330,ES0916B0073,ES0916B0073,YB - Fall Study,A0033300,A0033300,Davis Wastewater,Davis Wastewater Discharge at Toe Drain,River and Stream,ES0916B0722,ES0916B0722,0,,9/8/2016 10:20
Aquatic Ecology,330,ES0916B0073,ES0916B0073,YB - Fall Study,A0D83441350,A0D83441350,Toe Drain@ I-80,Toe Drain at Interstate 80,Broad Water Body,ES0916B0723,ES0916B0723,0,,9/8/2016 10:50
Aquatic Ecology,330,ES0916B0073,ES0916B0073,YB - Fall Study,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,Broad Water Body,ES0916B0724,ES0916B0724,0,,9/8/2016 11:30
Aquatic Ecology,330,ES0916B0073,ES0916B0073,YB - Fall Study,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ES0916B0725,ES0916B0725,0,,9/8/2016 9:40
Aquatic Ecology,330,ES0916B0073,ES0916B0073,YB - Fall Study,B9D81651399,B9D81651399,BL5 -Below Toe Drain,Below Base of Toe Drain in Prospect Slough,Broad Water Body,ES0916B0726,ES0916B0726,0,,9/8/2016 10:50
Aquatic Ecology,330,ES0916B0073,ES0916B0073,YB - Fall Study,B9D81450411,B9D81450411,Liberty at S End,Liberty at Approx Cntr S End,Broad Water Body,ES0916B0727,ES0916B0727,0,,9/8/2016 11:10
Aquatic Ecology,330,ES0916B0073,ES0916B0073,YB - Fall Study,B9D81281402,B9D81281402,RYI - Cache Slough,Cache Slough at Ryer Island,Broad Water Body,ES0916B0728,ES0916B0728,0,,9/8/2016 11:25
Aquatic Ecology,330,ES0916B0073,ES0916B0073,YB - Fall Study,B9D81040386,B9D81040386,SRV - Vieira's,Sacramento River at Vieira's,Broad Water Body,ES0916B0729,ES0916B0729,0,,9/8/2016 11:45
Aquatic Ecology,330,ES0916B0073,ES0916B0073,YB - Fall Study,B9D80960412,B9D80960412,RVB - Rio Vista,Sacramento River at Rio Vista Bridge,Broad Water Body,ES0916B0730,ES0916B0730,0,,9/8/2016 12:00
Aquatic Ecology,330,ES0916B0073,ES0916B0073,YB - Fall Study,B9D81651399,B9D81651399,BL5 -Below Toe Drain,Below Base of Toe Drain in Prospect Slough,Broad Water Body,ES0916B0726,ES0916B0731,ES0916B0726,1,9/8/2016 10:50
Aquatic Ecology,330,ES0916B0074,ES0916B0074,YB - Fall Study,Blank; Field,Blank; Field,Blank; Field,Blank; Field,Not Given,ES0916B0732,ES0916B0732,0,,9/13/2016 8:00
Aquatic Ecology,330,ES0916B0074,ES0916B0074,YB - Fall Study,A1030000,A1030000,Woodland Wasetwater,Woodland Wastewater Discharge at Toe Drain,River and Stream,ES0916B0735,ES0916B0735,0,,9/13/2016 10:52
Aquatic Ecology,330,ES0916B0074,ES0916B0074,YB - Fall Study,A0D84061386,A0D84061386,Toe Drain at Rd. 22,Toe Drain at County Road 22,Broad Water Body,ES0916B0736,ES0916B0736,0,,9/13/2016 11:08
Aquatic Ecology,330,ES0916B0074,ES0916B0074,YB - Fall Study,A0033300,A0033300,Davis Wastewater,Davis Wastewater Discharge at Toe Drain,River and Stream,ES0916B0737,ES0916B0737,0,,9/13/2016 11:55
Aquatic Ecology,330,ES0916B0074,ES0916B0074,YB - Fall Study,A0D83441350,A0D83441350,Toe Drain@ I-80,Toe Drain at Interstate 80,Broad Water Body,ES0916B0738,ES0916B0738,0,,9/13/2016 12:12
Aquatic Ecology,330,ES0916B0074,ES0916B0074,YB - Fall Study,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,Broad Water Body,ES0916B0739,ES0916B0739,0,,9/13/2016 12:38
Aquatic Ecology,330,ES0916B0074,ES0916B0074,YB - Fall Study,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ES0916B0740,ES0916B0740,0,,9/13/2016 9:58
Aquatic Ecology,330,ES0916B0074,ES0916B0074,YB - Fall Study,B9D81651399,B9D81651399,BL5 -Below Toe Drain,Below Base of Toe Drain in Prospect Slough,Broad Water Body,ES0916B0741,ES0916B0741,0,,9/13/2016 10:58
Aquatic Ecology,330,ES0916B0074,ES0916B0074,YB - Fall Study,B9D81450411,B9D81450411,Liberty at S End,Liberty at Approx Cntr S End,Broad Water Body,ES0916B0742,ES0916B0742,0,,9/13/2016 11:40
Aquatic Ecology,330,ES0916B0074,ES0916B0074,YB - Fall Study,B9D81281402,B9D81281402,RYI - Cache Slough,Cache Slough at Ryer Island,Broad Water Body,ES0916B0743,ES0916B0743,0,,9/13/2016 12:17
Aquatic Ecology,330,ES0916B0074,ES0916B0074,YB - Fall Study,B9D81040386,B9D81040386,SRV - Vieira's,Sacramento River at Vieira's,Broad Water Body,ES0916B0744,ES0916B0744,0,,9/13/2016 12:38
Aquatic Ecology,330,ES0916B0074,ES0916B0074,YB - Fall Study,B9D80960412,B9D80960412,RVB - Rio Vista,Sacramento River at Rio Vista Bridge,Broad Water Body,ES0916B0745,ES0916B0745,0,,9/13/2016 13:04
Aquatic Ecology,330,ES0916B0074,ES0916B0074,YB - Fall Study,B9D81281402,B9D81281402,RYI - Cache Slough,Cache Slough at Ryer Island,Broad Water Body,ES0916B0743,ES0916B0746,ES0916B0743,1,9/13/2016 12:17
Aquatic Ecology,330,ES0916B0075,ES0916B0075,Yolo Bypass 2013,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES0916B0747,ES0916B0747,0,,9/12/2016 8:30
Aquatic Ecology,330,ES0916B0075,ES0916B0075,Yolo Bypass 2013,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES0916B0747,ES0916B0750,ES0916B0747,1,9/12/2016 8:30
Aquatic Ecology,330,ES0916B0077,ES0916B0077,Yolo Bypass 2013,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES0916B0756,ES0916B0756,0,,9/19/2016 9:27
Aquatic Ecology,330,ES0916B0077,ES0916B0077,Yolo Bypass 2013,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ES0916B0757,ES0916B0757,0,,9/20/2016 11:15
Aquatic Ecology,330,ES0916B0077,ES0916B0077,Yolo Bypass 2013,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES0916B0756,ES0916B0759,ES0916B0756,1,9/19/2016 9:27
Aquatic Ecology,330,ES0916B0077,ES0916B0077,Yolo Bypass 2013,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ES0916B0757,ES0916B0760,ES0916B0757,1,9/20/2016 11:15
Aquatic Ecology,330,ES0916B0078,ES0916B0078,Lisbon Weir - Nutrient and Phyto,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,Broad Water Body,ES0916B0762,ES0916B0762,0,,9/20/2016 12:47
Aquatic Ecology,330,ES0916B0078,ES0916B0078,Lisbon Weir - Nutrient and Phyto,Blank; Field,Blank; Field,Blank; Field,Blank; Field,Not Given,ES0916B0763,ES0916B0763,0,,9/20/2016 14:00
Aquatic Ecology,330,ES0916B0078,ES0916B0078,Lisbon Weir - Nutrient and Phyto,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,Broad Water Body,ES0916B0762,ES0916B0764,ES0916B0762,1,9/20/2016 12:47
Aquatic Ecology,330,ES0917B0080,ES0917B0080,2016 Yolo Bypass - Nutrient and Chla,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES0917B1304,ES0917B1304,0,,9/12/2017 11:12
Aquatic Ecology,330,ES0917B0080,ES0917B0080,2016 Yolo Bypass - Nutrient and Chla,Blank; Field,Blank; Field,Blank; Field,Blank; Field,Not Given,ES0917B1305,ES0917B1305,0,,9/12/2017 13:00
Aquatic Ecology,330,ES0917B0080,ES0917B0080,2016 Yolo Bypass - Nutrient and Chla,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES0917B1304,ES0917B1307,ES0917B1304,1,9/12/2017 11:12
Aquatic Ecology,330,ES0917B0081,ES0917B0081,2016 Yolo Bypass - Nutrient and Chla,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ES0917B1310,ES0917B1310,0,,9/20/2017 10:26
Aquatic Ecology,330,ES0917B0081,ES0917B0081,2016 Yolo Bypass - Nutrient and Chla,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,Broad Water Body,ES0917B1311,ES0917B1311,0,,9/20/2017 12:45
Aquatic Ecology,330,ES0917B0081,ES0917B0081,2016 Yolo Bypass - Nutrient and Chla,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES0917B1312,ES0917B1312,0,,9/19/2017 10:40
