SampleID,SampleDate,SampleTime,StationCode,SamplingArea,SampleMethod,GearID,GearConditionCode,VegetationRank,TrapStatus,Rev.Counter,Region,SeineLength,SeineWidth,SeineDepth,VolumeSeined,HabitatType,SubstrateCode,FieldComments,DataCorrectionComments,OrganismCode,LowestTaxon,Parent,Count,FishIDComments
4965,8/29/2012,12:41:00,AL2,A0D83171352,BSEIN,SEIN50,1,NA,NA,NA,PCS,28,5,0.8,112,VEG,MUD,NA,NA,MSS,beryllina,Menidia,54,NA
4966,8/29/2012,13:08:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,32,5,0.9,144,VEG,MUD,NA,NA,TFS,petenense,Dorosoma,4,NA
4966,8/29/2012,13:08:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,32,5,0.9,144,VEG,MUD,NA,NA,LMB,salmoides,Micropterus,1,NA
4966,8/29/2012,13:08:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,32,5,0.9,144,VEG,MUD,NA,NA,SHR,modestus,Exopalaemon,1040,NA
4966,8/29/2012,13:08:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,32,5,0.9,144,VEG,MUD,NA,NA,LP,macrolepida,Percina,1,NA
4966,8/29/2012,13:08:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,32,5,0.9,144,VEG,MUD,NA,NA,BGS,macrochirus,Lepomis,2,NA
4966,8/29/2012,13:08:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,32,5,0.9,144,VEG,MUD,NA,NA,MSS,beryllina,Menidia,57,NA
4976,9/13/2012,7:57:00,YB,A0D83391379,BSEIN,SEIN50,1,NA,NA,NA,YB,25,15,0.9,337.5,AG,MUD,all MSS died,NA,MQF,affinis,Gambusia,73,NA
4976,9/13/2012,7:57:00,YB,A0D83391379,BSEIN,SEIN50,1,NA,NA,NA,YB,25,15,0.9,337.5,AG,MUD,all MSS died,NA,SHR,modestus,Exopalaemon,14,NA
4976,9/13/2012,7:57:00,YB,A0D83391379,BSEIN,SEIN50,1,NA,NA,NA,YB,25,15,0.9,337.5,AG,MUD,all MSS died,NA,MSS,beryllina,Menidia,2145,NA
4976,9/13/2012,7:57:00,YB,A0D83391379,BSEIN,SEIN50,1,NA,NA,NA,YB,25,15,0.9,337.5,AG,MUD,all MSS died,NA,BKB,melas,Ameiurus,392,NA
4975,9/13/2012,10:10:00,BL5,B9D81651399,BSEIN,SEIN50,1,NA,NA,NA,STB,30,15,0.7,315,AG,MUD,NA,NA,SHR,modestus,Exopalaemon,51,NA
4975,9/13/2012,10:10:00,BL5,B9D81651399,BSEIN,SEIN50,1,NA,NA,NA,STB,30,15,0.7,315,AG,MUD,NA,NA,SHM,bifasciatus,Tridentiger,65,NA
4975,9/13/2012,10:10:00,BL5,B9D81651399,BSEIN,SEIN50,1,NA,NA,NA,STB,30,15,0.7,315,AG,MUD,NA,NA,MSS,beryllina,Menidia,45,NA
4974,9/13/2012,11:06:00,BL4,A0D82131385,BSEIN,SEIN50,1,NA,NA,NA,STB,29,5,0.5,72.5,RIP,MUD,NA,NA,SHR,modestus,Exopalaemon,1,NA
4972,9/13/2012,12:15:00,BL2,A0D82591364,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.6,90,RIP,MUD,NA,NA,TFS,petenense,Dorosoma,17,NA
4972,9/13/2012,12:15:00,BL2,A0D82591364,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.6,90,RIP,MUD,NA,NA,SHR,modestus,Exopalaemon,249,NA
4972,9/13/2012,12:15:00,BL2,A0D82591364,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.6,90,RIP,MUD,NA,NA,MSS,beryllina,Menidia,151,NA
4971,9/13/2012,12:55:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.3,40.5,VEG,MUD,NA,NA,MSS,beryllina,Menidia,123,NA
4971,9/13/2012,12:55:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.3,40.5,VEG,MUD,NA,NA,TFS,petenense,Dorosoma,2,NA
4971,9/13/2012,12:55:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.3,40.5,VEG,MUD,NA,NA,SHR,modestus,Exopalaemon,34,NA
4970,9/13/2012,13:34:00,AL4,A0D82971353,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,4,1,108,AG,MUD,NA,NA,LP,macrolepida,Percina,1,NA
4969,9/13/2012,14:00:00,AL3,A0D83111353,BSEIN,SEIN50,3,NA,NA,NA,PCS,32,4,0.9,115.1999969,AG,MUD,NA,NA,BGS,macrochirus,Lepomis,1,NA
4968,9/13/2012,14:39:00,AL2,A0D83171352,BSEIN,SEIN50,1,NA,NA,NA,PCS,28,4,1,112,VEG,MUD,NA,NA,BGS,macrochirus,Lepomis,2,NA
4968,9/13/2012,14:39:00,AL2,A0D83171352,BSEIN,SEIN50,1,NA,NA,NA,PCS,28,4,1,112,VEG,MUD,NA,NA,SHR,modestus,Exopalaemon,1,NA
4967,9/13/2012,15:07:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,32,3,1,96,VEG,MUD,NA,NA,TFS,petenense,Dorosoma,1,NA
4967,9/13/2012,15:07:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,32,3,1,96,VEG,MUD,NA,NA,BGS,macrochirus,Lepomis,2,NA
4985,9/27/2012,9:08:00,BL2,A0D82591364,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.7,105,RIP,MUD,NA,NA,TFS,petenense,Dorosoma,165,NA
4985,9/27/2012,9:08:00,BL2,A0D82591364,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.7,105,RIP,MUD,NA,NA,MSS,beryllina,Menidia,218,NA
4984,9/27/2012,9:45:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.4,54,RIP,MUD,NA,NA,SHR,modestus,Exopalaemon,162,NA
4984,9/27/2012,9:45:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.4,54,RIP,MUD,NA,NA,MSS,beryllina,Menidia,141,NA
4981,9/27/2012,12:00:00,AL3,A0D83111353,BSEIN,SEIN50,2,NA,NA,NA,PCS,32,5,0.5,80,VEG,MUD,"bag twisted and lots of mud, large carp escaped",NA,C,carpio,Cyprinus,1,NA
4981,9/27/2012,12:00:00,AL3,A0D83111353,BSEIN,SEIN50,2,NA,NA,NA,PCS,32,5,0.5,80,VEG,MUD,"bag twisted and lots of mud, large carp escaped",NA,MSS,beryllina,Menidia,1,NA
4981,9/27/2012,12:00:00,AL3,A0D83111353,BSEIN,SEIN50,2,NA,NA,NA,PCS,32,5,0.5,80,VEG,MUD,"bag twisted and lots of mud, large carp escaped",NA,SHR,modestus,Exopalaemon,77,NA
4980,9/27/2012,12:52:00,AL2,A0D83171352,BSEIN,SEIN50,1,NA,NA,NA,PCS,28,5,0.7,98,AG,MUD,NA,NA,SHR,modestus,Exopalaemon,73,NA
4989,9/28/2012,10:35:00,YB,A0D83391379,BSEIN,SEIN50,1,NA,NA,NA,YB,25,5,0.7,87.5,AG,MUD,NA,NA,MSS,beryllina,Menidia,821,NA
4989,9/28/2012,10:35:00,YB,A0D83391379,BSEIN,SEIN50,1,NA,NA,NA,YB,25,5,0.7,87.5,AG,MUD,NA,NA,BKB,melas,Ameiurus,1,NA
5001,10/10/2012,9:38:00,AL3,A0D83111353,BSEIN,SEIN50,1,NA,NA,NA,PCS,32,5,0.6,96,AG,MUD,30 FT SEINE,NA,MQF,affinis,Gambusia,22,NA
5002,10/10/2012,10:03:00,AL4,A0D82971353,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.5,67.5,VEG,MUD,30 FT SEINE,NA,TFS,petenense,Dorosoma,2,NA
5002,10/10/2012,10:03:00,AL4,A0D82971353,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.5,67.5,VEG,MUD,30 FT SEINE,NA,LP,macrolepida,Percina,2,NA
5003,10/10/2012,10:55:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,4,0.3,32.40000153,VEG,MUD,30 FT SEINE,NA,MSS,beryllina,Menidia,31,NA
5005,10/10/2012,11:40:00,BL2,A0D82591364,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.5,75,RIP,MUD,30 ft seine,NA,MQF,affinis,Gambusia,1,NA
5010,10/11/2012,9:15:00,YB,A0D83391379,BSEIN,SEIN50,1,NA,NA,NA,YB,25,5,0.8,100,VEG,MUD,50 ft seine.  30ft seine taken as replacte next to site (data not entered). Used to check catchability of seines,NA,MSS,beryllina,Menidia,1089,NA
5015,10/24/2012,14:30:00,YB,A0D83391379,BSEIN,SEIN50,1,NA,NA,NA,YB,25,8,0.7,140,VEG,MUD,a lot of silversides,NA,MSS,beryllina,Menidia,574,NA
5015,10/24/2012,14:30:00,YB,A0D83391379,BSEIN,SEIN50,1,NA,NA,NA,YB,25,8,0.7,140,VEG,MUD,a lot of silversides,NA,TFS,petenense,Dorosoma,15,NA
5016,10/25/2012,9:02:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,32,4,0.6,76.80000305,VEG,MUD,NA,NA,BGS,macrochirus,Lepomis,7,NA
5018,10/25/2012,10:08:00,AL3,A0D83111353,BSEIN,SEIN50,1,NA,NA,NA,PCS,32,5,0.6,96,VEG,MUD,NA,NA,MSS,beryllina,Menidia,35,NA
5019,10/25/2012,10:35:00,AL4,A0D82971353,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.6,81,AG,MUD,NA,NA,MSS,beryllina,Menidia,40,NA
5024,10/25/2012,13:30:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.4,54,RIP,MUD,NA,NA,MSS,beryllina,Menidia,19,NA
5017,10/25/2012,21:35:00,AL2,A0D83171352,BSEIN,SEIN50,1,NA,NA,NA,PCS,28,5,0.8,112,RIP,MUD,NA,NA,MSS,beryllina,Menidia,5,NA
5017,10/25/2012,21:35:00,AL2,A0D83171352,BSEIN,SEIN50,1,NA,NA,NA,PCS,28,5,0.8,112,RIP,MUD,NA,NA,BGS,macrochirus,Lepomis,2,NA
5031,11/1/2012,10:24:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,1,NA
5050,11/8/2012,8:51:00,YB,A0D83391379,BSEIN,SEIN50,1,NA,NA,NA,YB,25,8,0.9,180,AG,MUD,NA,NA,MSS,beryllina,Menidia,1430,NA
5050,11/8/2012,8:51:00,YB,A0D83391379,BSEIN,SEIN50,1,NA,NA,NA,YB,25,8,0.9,180,AG,MUD,NA,NA,TFS,petenense,Dorosoma,48,NA
5047,11/8/2012,14:00:00,AL2,A0D83171352,BSEIN,SEIN50,1,NA,NA,NA,PCS,28,5,0.7,98,VEG,MUD,NA,NA,BGS,macrochirus,Lepomis,5,NA
5047,11/8/2012,14:00:00,AL2,A0D83171352,BSEIN,SEIN50,1,NA,NA,NA,PCS,28,5,0.7,98,VEG,MUD,NA,NA,MSS,beryllina,Menidia,6,NA
5045,11/8/2012,15:15:00,AL3,A0D83111353,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.6,90,VEG,MUD,NA,NA,MSS,beryllina,Menidia,16,NA
5043,11/9/2012,9:30:00,BL3,A0D82341376,BSEIN,SEIN50,1,NA,NA,NA,STB,28,5,0.3,42,RIP,MUD,NA,NA,MSS,beryllina,Menidia,35,NA
5042,11/9/2012,10:10:00,BL2,A0D82591364,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.4,60,RIP,MUD,NA,NA,SHM,bifasciatus,Tridentiger,1,NA
5042,11/9/2012,10:10:00,BL2,A0D82591364,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.4,60,RIP,MUD,NA,NA,MSS,beryllina,Menidia,14,NA
5041,11/9/2012,10:45:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.3,40.5,VEG,MUD,NA,NA,MSS,beryllina,Menidia,34,NA
5041,11/9/2012,10:45:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.3,40.5,VEG,MUD,NA,NA,MQF,affinis,Gambusia,1,NA
5058,11/20/2012,9:30:00,BL4,A0D82131385,BSEIN,SEIN50,1,NA,NA,NA,STB,29,5,0.9,130.5,RIP,MUD,NA,NA,STB,saxatilis,Morone,1,NA
5063,11/29/2012,12:34:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,9,NA
5062,11/30/2012,10:45:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,5,NA
5072,12/6/2012,9:30:00,PCS,A0S82801355,FKTR,FKTR,2,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,STB collected for predation study,NA,WHC,catus,Ameiurus,2,NA
5068,12/12/2012,12:45:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,3,NA
5080,12/18/2012,9:45:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,74,NA
5082,12/19/2012,11:45:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,stb kept for predation erp project,NA,WHC,catus,Ameiurus,60,NA
5083,12/20/2012,10:25:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,28,NA
5099,12/27/2012,13:40:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,"high flows, 2 hours set",NA,MSS,beryllina,Menidia,21,NA
5114,12/28/2012,10:02:00,FW1,A0D844101381,BSEIN,SEIN50,1,NA,NA,NA,FW,24,6,0.5,72,VEG,MUD,chc both with adipose fin. Both taken for erp genetics,NA,MQF,affinis,Gambusia,82,NA
5107,1/2/2013,11:48:00,LIHF,A0D82851353,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,15,0.5,225,AG,MUD,NA,NA,MSS,beryllina,Menidia,62,NA
5127,1/2/2013,13:30:00,BL5,B9D81651399,BSEIN,SEIN50,1,NA,NA,NA,STB,30,15,0.8,360,VEG,MUD,NA,NA,MSS,beryllina,Menidia,142,NA
5088,1/4/2013,12:30:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,very heavy debris. Cone was not spinning because plank of wood was jammed in cone,NA,SHR,modestus,Exopalaemon,53,NA
5088,1/4/2013,12:30:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,very heavy debris. Cone was not spinning because plank of wood was jammed in cone,NA,MSS,beryllina,Menidia,10,NA
5101,1/8/2013,11:30:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,"medium debris, CHN-F (adipose fin on) kept it for genetics",NA,SHR,modestus,Exopalaemon,576,NA
5101,1/8/2013,11:30:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,"medium debris, CHN-F (adipose fin on) kept it for genetics",NA,MSS,beryllina,Menidia,8,NA
5102,1/8/2013,12:45:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,10,NA
5105,1/9/2013,11:30:00,STTD,A0D82120386,RSTR,RSTR8,2,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,"heavy debris, cone partially blocked by debris",NA,SHR,modestus,Exopalaemon,219,NA
5105,1/9/2013,11:30:00,STTD,A0D82120386,RSTR,RSTR8,2,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,"heavy debris, cone partially blocked by debris",NA,MSS,beryllina,Menidia,25,NA
5106,1/9/2013,12:55:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,48,NA
5118,1/10/2013,11:00:00,STTD,A0D82120386,RSTR,RSTR8,2,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,cone partially blocked by debris,NA,MSS,beryllina,Menidia,4,NA
5118,1/10/2013,11:00:00,STTD,A0D82120386,RSTR,RSTR8,2,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,cone partially blocked by debris,NA,SHR,modestus,Exopalaemon,62,NA
5119,1/10/2013,12:50:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,63,NA
5116,1/11/2013,10:41:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,cone clogged with debris and not spinning when we arrived,NA,TFS,petenense,Dorosoma,7,NA
5116,1/11/2013,10:41:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,cone clogged with debris and not spinning when we arrived,NA,SHR,modestus,Exopalaemon,147,NA
5117,1/11/2013,12:45:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,43,NA
5147,1/15/2013,11:35:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,"heavy debris, cone blocked with debris",NA,SHR,modestus,Exopalaemon,144,NA
5147,1/15/2013,11:35:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,"heavy debris, cone blocked with debris",NA,MSS,beryllina,Menidia,223,NA
5145,1/16/2013,10:00:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,log blockage/cone wasn't spinning,NA,SHR,modestus,Exopalaemon,15,NA
5145,1/16/2013,10:00:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,log blockage/cone wasn't spinning,NA,MSS,beryllina,Menidia,32,NA
5134,1/17/2013,9:00:00,AL2,A0D83171352,BSEIN,SEIN50,2,NA,NA,NA,YB,28,4,0.9,100.7999954,VEG,MUD,NA,NA,MSS,beryllina,Menidia,30,NA
5134,1/17/2013,9:00:00,AL2,A0D83171352,BSEIN,SEIN50,2,NA,NA,NA,YB,28,4,0.9,100.7999954,VEG,MUD,NA,NA,RES,microlophus,Lepomis,1,NA
5136,1/17/2013,9:55:00,AL4,A0D82971353,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,4,0.9,97.19999695,VEG,MUD,NA,NA,SHR,modestus,Exopalaemon,2,NA
5138,1/17/2013,11:20:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,Heavy debris; log jammed trap and kept it from spinning,NA,MSS,beryllina,Menidia,127,NA
5141,1/17/2013,14:22:00,BL3,A0D82341376,BSEIN,SEIN50,1,NA,NA,NA,STB,28,4,0.7,78.40000153,VEG,MUD,NA,NA,MSS,beryllina,Menidia,33,NA
5143,1/17/2013,15:10:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.4,54,VEG,MUD,NA,NA,MSS,beryllina,Menidia,403,NA
5131,1/18/2013,10:35:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SHR,modestus,Exopalaemon,3,NA
5131,1/18/2013,10:35:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MSS,beryllina,Menidia,288,NA
5131,1/18/2013,10:35:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LMB,salmoides,Micropterus,1,NA
5148,1/23/2013,10:47:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,Cone not spinning; clogged with debris,NA,SHR,modestus,Exopalaemon,2,NA
5148,1/23/2013,10:47:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,Cone not spinning; clogged with debris,NA,MSS,beryllina,Menidia,38,NA
5150,1/24/2013,11:15:00,STTD,A0D82120386,RSTR,RSTR8,2,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,cone full of debris,NA,MSS,beryllina,Menidia,97,NA
5152,1/25/2013,11:00:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,Heavy debris; CHN-F 0-47mm,NA,MSS,beryllina,Menidia,149,NA
5153,1/25/2013,12:40:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,1,NA
5156,1/29/2013,10:00:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,log jam; trap wasn't spinning,NA,MSS,beryllina,Menidia,30,NA
5157,1/29/2013,11:20:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,12,NA
5158,1/30/2013,10:45:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,log jam; cone not spinning,NA,MSS,beryllina,Menidia,45,NA
5159,1/30/2013,12:04:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,21,NA
5161,1/31/2013,11:50:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,37,NA
5162,2/1/2013,11:41:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MSS,beryllina,Menidia,80,NA
5169,2/1/2013,12:37:00,BL4,A0D82131385,BSEIN,SEIN50,1,NA,NA,NA,STB,24,5,0.9,108,RIP,MUD,NA,NA,MSS,beryllina,Menidia,1,NA
5163,2/1/2013,13:50:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,10,NA
5175,2/6/2013,9:50:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MSS,beryllina,Menidia,67,NA
5180,2/8/2013,11:30:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MSS,beryllina,Menidia,100,NA
5188,2/12/2013,10:15:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,Pin not put in foam livewell shroud; front of trap blocked by logs,NA,MSS,beryllina,Menidia,10,NA
5189,2/12/2013,13:05:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.4,54,VEG,MUD,NA,NA,MSS,beryllina,Menidia,3,NA
5196,2/13/2013,10:40:00,STTD,A0D82120386,RSTR,RSTR8,2,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,cone blocked with a lot of debris; large log stopping cone from spinning,NA,MSS,beryllina,Menidia,5,NA
5200,2/15/2013,9:30:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,No turbidity sample; vial broke back at the office,NA,MSS,beryllina,Menidia,8,NA
5203,2/20/2013,10:23:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,DSM- 72(dead) expressing milt; DSM 70 expressing gametes; CHN-S: 56-75mm ad present,NA,MSS,beryllina,Menidia,13,NA
5205,2/21/2013,12:15:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,DSM 72 - expressing milt,NA,MSS,beryllina,Menidia,38,NA
5207,2/22/2013,10:37:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,installed hubometer/ end # is 22 revolutions; CHN-W: 77-155mm; ad present; DSM 75 79 76 74 expressing gametes; DSM 70 71 70 milting,NA,MSS,beryllina,Menidia,67,NA
5211,2/26/2013,10:21:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,908,NA,NA,NA,NA,NA,NA,NA,end counter: 908; CHN-S: 59-78mm ad present,NA,MSS,beryllina,Menidia,119,NA
5214,2/27/2013,11:19:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,CHN-CWT weight measured in grams - No Rev Counter # Recorded,NA,MSS,beryllina,Menidia,76,NA
5215,2/28/2013,10:25:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Check,18760,NA,NA,NA,NA,NA,NA,NA,"Log jamming front of trap, not spinning",NA,MSS,beryllina,Menidia,7,NA
5226,3/1/2013,11:07:00,STTD,A0D82120386,RSTR,RSTR8,2,NA,Pull,2440,NA,NA,NA,NA,NA,NA,NA,Small limb in trap/not spinning; CHN-S: 60-80mm,NA,MSS,beryllina,Menidia,58,NA
5228,3/1/2013,14:20:00,YB,A0D83391379,BSEIN,SEIN50,1,NA,NA,NA,YB,25,5,1,125,AG,MUD,NA,NA,MSS,beryllina,Menidia,853,NA
5231,3/5/2013,11:10:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,2951,NA,NA,NA,NA,NA,NA,NA,CHN-W: 86-167mm; AD+,NA,MSS,beryllina,Menidia,9,NA
5238,3/8/2013,10:39:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,4479,NA,NA,NA,NA,NA,NA,NA,"large catfish in trap w/2 DSM , several MSS and 1 TFS in mouth and stomach; CHN-CWT (66) body damage; CHN-S: 63-84mm ad +",NA,MSS,beryllina,Menidia,2,NA
5250,3/14/2013,10:14:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,6246,NA,NA,NA,NA,NA,NA,NA,"CHN-S: 66-88mm, AD +; CHN-W: 88-177mm, AD+",NA,SHR,modestus,Exopalaemon,13,NA
5253,3/14/2013,14:20:00,AL2,A0D83171352,BSEIN,SEIN50,1,NA,NA,NA,PCS,28,5,0.9,126,VEG,MUD,NA,NA,BGS,macrochirus,Lepomis,1,NA
5252,3/14/2013,15:02:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,32,5,0.8,128,VEG,MUD,NA,NA,BGS,macrochirus,Lepomis,9,NA
5247,3/15/2013,11:05:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,6770,NA,NA,NA,NA,NA,NA,NA,"CHN-S: 66-88mm, AD+",NA,SHR,modestus,Exopalaemon,40,NA
