"","SampleID","SampleDate","SampleTime","StationCode","SamplingArea","SampleMethod","GearID","GearConditionCode","VegetationRank","TrapStatus","Rev.Counter","Region","SeineLength","SeineWidth","SeineDepth","VolumeSeined","HabitatType","SubstrateCode","FieldComments","DataCorrectionComments","OrganismCode","LowestTaxon","Parent","Count","FishIDComments"
"3391",3844,"10/06/2010","10:20:00","BL3","A0D82341376","BSEIN","SEIN50","1","","","","STB","25","5","0.7","87.5","RIP","MUD","","","SHR","modestus","Exopalaemon","19",""
"3392",3843,"10/06/2010","10:40:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","STB","26","5","0.7","91","RIP","","","fixed shrimp count","SHR","modestus","Exopalaemon","35",""
"3393",3842,"10/06/2010","11:05:00","BL5","B9D81651399","BSEIN","SEIN50","1","","","","STB","23","13","0.6","179.4000092","RIP","MUD","","","SHR","modestus","Exopalaemon","3",""
"3394",3842,"10/06/2010","11:05:00","BL5","B9D81651399","BSEIN","SEIN50","1","","","","STB","23","13","0.6","179.4000092","RIP","MUD","","","MSS","beryllina","Menidia","113",""
"3395",3849,"10/06/2010","12:26:00","AL4","A0D82971353","BSEIN","SEIN50","2","","","","PCS","34","4","0.5","68","VEG","","","added missing mqf plus count","MQF","affinis","Gambusia","1",""
"3396",3849,"10/06/2010","12:26:00","AL4","A0D82971353","BSEIN","SEIN50","2","","","","PCS","34","4","0.5","68","VEG","","","added missing mqf plus count","MSS","beryllina","Menidia","35",""
"3397",3849,"10/06/2010","12:26:00","AL4","A0D82971353","BSEIN","SEIN50","2","","","","PCS","34","4","0.5","68","VEG","","","added missing mqf plus count","SHR","modestus","Exopalaemon","14",""
"3398",3849,"10/06/2010","12:26:00","AL4","A0D82971353","BSEIN","SEIN50","2","","","","PCS","34","4","0.5","68","VEG","","","added missing mqf plus count","LP","macrolepida","Percina","11",""
"3399",3850,"10/06/2010","12:55:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","PCS","44","5","0.7","154","VEG","MUD","","","SHR","modestus","Exopalaemon","14",""
"3400",3851,"10/06/2010","13:35:00","AL2","A0D83171352","BSEIN","SEIN50","1","","","","PCS","39","5","0.8","156","VEG","MUD","","","MSS","beryllina","Menidia","28",""
"3401",3851,"10/06/2010","13:35:00","AL2","A0D83171352","BSEIN","SEIN50","1","","","","PCS","39","5","0.8","156","VEG","MUD","","","SHR","modestus","Exopalaemon","5",""
"3402",3846,"10/06/2010","14:00:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","YB","26","7","0.8","145.6000061","VEG","MUD","","","MSS","beryllina","Menidia","5",""
"3403",3846,"10/06/2010","14:00:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","YB","26","7","0.8","145.6000061","VEG","MUD","","","TFS","petenense","Dorosoma","13",""
"3404",3846,"10/06/2010","14:00:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","YB","26","7","0.8","145.6000061","VEG","MUD","","","SHR","modestus","Exopalaemon","3",""
"3405",3902,"10/11/2010","10:30:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","YB","26","6","1","156","","MUD","Cows surrounding pond","added unrecorded, unlabeled plus count as UNID","UNID","unidentified","unidentified","148",""
"3406",3857,"10/26/2010","09:45:00","LIS","B9D82851352","BSEIN","SEIN50","1","","","","PCS","20","3","0.6","36","AG","MUD","","","MSS","beryllina","Menidia","94",""
"3407",3857,"10/26/2010","09:45:00","LIS","B9D82851352","BSEIN","SEIN50","1","","","","PCS","20","3","0.6","36","AG","MUD","","","SHR","modestus","Exopalaemon","17",""
"3408",3852,"10/26/2010","10:30:00","BL5","B9D81651399","BSEIN","SEIN50","1","","","","STB","21","13","1.1","300.3000183","RIP","SND","","","STB","saxatilis","Morone","1",""
"3409",3854,"10/26/2010","10:45:00","BL3","A0D82341376","BSEIN","SEIN50","1","","","","STB","26","6","0.8","124.8000031","RIP","MUD","","","SHR","modestus","Exopalaemon","2",""
"3410",3853,"10/26/2010","10:50:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","STB","29","4","0.7","81.19999695","RIP","MUD","","","SHR","modestus","Exopalaemon","4",""
"3411",3855,"10/26/2010","11:21:00","BL2","A0D82591364","BSEIN","SEIN50","1","","","","PCS","20","5","0.8","80","RIP","MUD","","","SHR","modestus","Exopalaemon","5",""
"3412",3856,"10/26/2010","11:30:00","BL1","A0D82801355","BSEIN","SEIN50","1","","","","PCS","28","5","0.7","98","VEG","MUD","","","SHR","modestus","Exopalaemon","65",""
"3413",3856,"10/26/2010","11:30:00","BL1","A0D82801355","BSEIN","SEIN50","1","","","","PCS","28","5","0.7","98","VEG","MUD","","","MSS","beryllina","Menidia","2",""
"3414",3858,"10/26/2010","12:36:00","AL4","A0D82971353","BSEIN","SEIN50","2","","","","PCS","36","4","0.7","100.7999954","VEG","MUD","","","MSS","beryllina","Menidia","11",""
"3415",3858,"10/26/2010","12:36:00","AL4","A0D82971353","BSEIN","SEIN50","2","","","","PCS","36","4","0.7","100.7999954","VEG","MUD","","","SHR","modestus","Exopalaemon","11",""
"3416",3858,"10/26/2010","12:36:00","AL4","A0D82971353","BSEIN","SEIN50","2","","","","PCS","36","4","0.7","100.7999954","VEG","MUD","","","TFS","petenense","Dorosoma","13",""
"3417",3859,"10/26/2010","13:15:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","STB","50","5","0.8","200","VEG","MUD","","","MSS","beryllina","Menidia","42",""
"3418",3859,"10/26/2010","13:15:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","STB","50","5","0.8","200","VEG","MUD","","","TFS","petenense","Dorosoma","15",""
"3419",3859,"10/26/2010","13:15:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","STB","50","5","0.8","200","VEG","MUD","","","SHR","modestus","Exopalaemon","43",""
"3420",3860,"10/26/2010","13:50:00","AL2","A0D83171352","BSEIN","SEIN50","1","","","","PCS","30","5","0.8","120","VEG","MUD","","","SHR","modestus","Exopalaemon","33",""
"3421",3860,"10/26/2010","13:50:00","AL2","A0D83171352","BSEIN","SEIN50","1","","","","PCS","30","5","0.8","120","VEG","MUD","","","MSS","beryllina","Menidia","16",""
"3422",3861,"10/26/2010","14:20:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","YB","20","5","0.8","80","VEG","MUD","","","MSS","beryllina","Menidia","47",""
"3423",3861,"10/26/2010","14:20:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","YB","20","5","0.8","80","VEG","MUD","","","SHR","modestus","Exopalaemon","2",""
"3424",3903,"10/27/2010","11:45:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","YB","25","11","0.6","165","AG","MUD","","","SHR","modestus","Exopalaemon","349",""
"3425",3903,"10/27/2010","11:45:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","YB","25","11","0.6","165","AG","MUD","","","MSS","beryllina","Menidia","8",""
"3426",3862,"11/03/2010","09:15:00","BL5","B9D81651399","BSEIN","SEIN50","1","","","","STB","20","16","0.5","160","","MUD","","","SHR","modestus","Exopalaemon","7",""
"3427",3864,"11/03/2010","10:00:00","BL3","A0D82341376","BSEIN","SEIN50","1","","","","STB","28","6","0.3","50.40000153","VEG","MUD","","shrimp plus count was mislabele as shimo","SHR","modestus","Exopalaemon","44",""
"3428",3865,"11/03/2010","10:30:00","BL2","A0D82591364","BSEIN","SEIN50","1","","","","PCS","16","3","0.2","9.600000381","VEG","MUD","","","SHR","modestus","Exopalaemon","4",""
"3429",3874,"11/19/2010","09:35:00","AL2","A0D83171352","BSEIN","SEIN50","1","","","","PCS","29","5","0.5","72.5","VEG","MUD","","","BGS","macrochirus","Lepomis","2",""
"3430",3875,"11/19/2010","09:50:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","PCS","32","6","0.8","153.6000061","VEG","MUD","","","SHR","modestus","Exopalaemon","3",""
"3431",3876,"11/19/2010","10:20:00","AL4","A0D82971353","BSEIN","SEIN30","","","","","PCS","44","","","","VEG","","","","SHR","modestus","Exopalaemon","19",""
"3432",3876,"11/19/2010","10:20:00","AL4","A0D82971353","BSEIN","SEIN30","","","","","PCS","44","","","","VEG","","","","LP","macrolepida","Percina","1",""
"3433",3876,"11/19/2010","10:20:00","AL4","A0D82971353","BSEIN","SEIN30","","","","","PCS","44","","","","VEG","","","","BGS","macrochirus","Lepomis","11",""
"3434",3879,"11/19/2010","13:00:00","BL3","A0D82341376","BSEIN","SEIN50","1","","","","STB","34","3","1","102","","","","","SHR","modestus","Exopalaemon","4",""
"3435",3880,"11/19/2010","13:16:00","BL2","A0D82591364","BSEIN","SEIN50","1","","","","STB","15","3","1.1","49.5","RIP","MUD","","","SHR","modestus","Exopalaemon","1",""
"3436",3881,"11/19/2010","13:34:00","BL1","A0D82801355","BSEIN","SEIN50","1","","","","PCS","24","7","0.8","134.4000092","VEG","MUD","","","LP","macrolepida","Percina","1",""
"3437",3881,"11/19/2010","13:34:00","BL1","A0D82801355","BSEIN","SEIN50","1","","","","PCS","24","7","0.8","134.4000092","VEG","MUD","","","TFS","petenense","Dorosoma","1",""
"3438",3883,"12/02/2010","10:15:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","PCS","44","5","0.8","176","VEG","MUD","","","SHR","modestus","Exopalaemon","26",""
"3439",3882,"12/02/2010","10:45:00","AL4","A0D82971353","BSEIN","SEIN50","1","","","","PCS","32","5","0.7","112","VEG","MUD","","","SHR","modestus","Exopalaemon","4",""
"3440",3887,"12/02/2010","12:05:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","STB","26","4","1","104","RIP","MUD","","","SHR","modestus","Exopalaemon","11",""
"3441",3888,"12/02/2010","12:30:00","BL3","A0D82341376","BSEIN","SEIN50","1","","","","STB","32","5","1.2","192","RIP","MUD","","","SHR","modestus","Exopalaemon","39",""
"3442",3889,"12/02/2010","12:50:00","BL2","A0D82591364","BSEIN","SEIN50","1","","","","STB","15","5","0.9","67.5","RIP","MUD","","","SHR","modestus","Exopalaemon","12",""
"3443",3890,"12/02/2010","13:15:00","BL1","A0D82801355","BSEIN","SEIN50","1","","","","PCS","25","5","0.9","112.5","VEG","MUD","","","SHR","modestus","Exopalaemon","3",""
"3444",3935,"12/09/2010","11:00:00","PCS","A0S82801355","FKTR","FKTR","1","","Check","","","","","","","","","","","WHC","catus","Ameiurus","33",""
"3445",3748,"12/10/2010","12:10:00","PCS","A0S82801355","FKTR","FKTR","1","","Pull","","","","","","","","","","","WHC","catus","Ameiurus","84",""
"3446",3780,"12/22/2010","15:10:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","4",""
"3447",3780,"12/22/2010","15:10:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","28",""
"3448",3781,"12/23/2010","10:25:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SHR","modestus","Exopalaemon","112",""
"3449",3782,"12/27/2010","12:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","3",""
"3450",3782,"12/27/2010","12:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","11",""
"3451",3783,"12/28/2010","09:15:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","199",""
"3452",3784,"12/29/2010","09:40:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","38",""
"3453",3784,"12/29/2010","09:40:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","104",""
"3454",3784,"12/29/2010","09:40:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","TFS","petenense","Dorosoma","21",""
"3455",3778,"12/30/2010","09:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","271",""
"3456",3778,"12/30/2010","09:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","TFS","petenense","Dorosoma","24",""
"3457",3779,"12/31/2010","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","PL","tridentata","Lampetra","1",""
"3458",3779,"12/31/2010","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","MSS","beryllina","Menidia","13",""
"3459",3779,"12/31/2010","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SHR","modestus","Exopalaemon","324",""
"3460",3779,"12/31/2010","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","TFS","petenense","Dorosoma","30",""
"3461",3787,"01/11/2011","11:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","261",""
"3462",3787,"01/11/2011","11:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","129",""
"3463",3787,"01/11/2011","11:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","4",""
"3464",3788,"01/12/2011","11:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","430",""
"3465",3788,"01/12/2011","11:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","216",""
"3466",3788,"01/12/2011","11:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","10",""
"3467",3789,"01/13/2011","10:30:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","","","","","","","","","Code 2 - one door ajar","","MSS","beryllina","Menidia","188",""
"3468",3789,"01/13/2011","10:30:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","","","","","","","","","Code 2 - one door ajar","","MSS","beryllina","Menidia","4",""
"3469",3789,"01/13/2011","10:30:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","","","","","","","","","Code 2 - one door ajar","","SHR","modestus","Exopalaemon","156",""
"3470",3790,"01/14/2011","09:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","MSS","beryllina","Menidia","72",""
"3471",3790,"01/14/2011","09:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SHR","modestus","Exopalaemon","75",""
"3472",3895,"01/19/2011","09:45:00","LIS","B9D82851352","BSEIN","SEIN50","1","","","","PCS","38","3","0.4","45.60000229","RIP","MUD","","","MSS","beryllina","Menidia","18",""
"3473",3895,"01/19/2011","09:45:00","LIS","B9D82851352","BSEIN","SEIN50","1","","","","PCS","38","3","0.4","45.60000229","RIP","MUD","","","SHR","modestus","Exopalaemon","2",""
"3474",3901,"01/19/2011","10:40:00","BL3","A0D82341376","BSEIN","SEIN50","1","","","","STB","38","4","0.7","106.4000015","RIP","MUD","","","SHR","modestus","Exopalaemon","8",""
"3475",3900,"01/19/2011","11:00:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","STB","28","4","0.8","89.59999847","","MUD","","","SHR","modestus","Exopalaemon","1",""
"3476",3900,"01/19/2011","11:00:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","STB","28","4","0.8","89.59999847","","MUD","","","MSS","beryllina","Menidia","8",""
"3477",3892,"01/19/2011","11:30:00","BL5","B9D81651399","BSEIN","SEIN50","1","","","","STB","23","15","0.9","310.5","RIP","SND","","","MSS","beryllina","Menidia","2",""
"3478",3911,"01/19/2011","12:20:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","","","","","","","","","Screw trap clogged w/ debris. Trap cleaned and brushed, screen removed and cleaned.","","MSS","beryllina","Menidia","114",""
"3479",3896,"01/19/2011","13:30:00","AL4","A0D82971353","BSEIN","SEIN50","1","","","","PCS","34","4","1","136","AG","MUD","","","SHR","modestus","Exopalaemon","14",""
"3480",3897,"01/19/2011","14:00:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","PCS","30","4","0.9","108","VEG","MUD","","","BGS","macrochirus","Lepomis","16",""
"3481",3897,"01/19/2011","14:00:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","PCS","30","4","0.9","108","VEG","MUD","","","SHR","modestus","Exopalaemon","12",""
"3482",3897,"01/19/2011","14:00:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","PCS","30","4","0.9","108","VEG","MUD","","","HH","conocephalus","Mylopharodon","1",""
"3483",3898,"01/19/2011","14:30:00","AL2","A0D83171352","BSEIN","SEIN50","1","","","","PCS","32","4","0.1","12.80000019","VEG","MUD","","","SHR","modestus","Exopalaemon","11",""
"3484",3910,"01/20/2011","09:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","131",""
"3485",3908,"01/21/2011","09:40:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","MSS","beryllina","Menidia","522",""
"3486",3908,"01/21/2011","09:40:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SHR","modestus","Exopalaemon","32",""
"3487",3913,"01/25/2011","10:15:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","","","","","","","","","Log in RSTR-> Had to remove, did stop RSTR.","","MSS","beryllina","Menidia","22",""
"3488",3947,"01/26/2011","12:18:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","","","","","","","","","Log in cone, not spinning, mostly clear otherwise","","MSS","beryllina","Menidia","49",""
"3489",3947,"01/26/2011","12:18:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","","","","","","","","","Log in cone, not spinning, mostly clear otherwise","","SHR","modestus","Exopalaemon","14",""
"3490",3946,"01/27/2011","09:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","Screw trap not in center of toe drain- might need to re-anchor- also tide seemed to be a strong flood- trap not moving, DO too low down stream flow.","","SHR","modestus","Exopalaemon","26",""
"3491",3945,"01/28/2011","10:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","TFS","petenense","Dorosoma","1",""
"3492",3945,"01/28/2011","10:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SHR","modestus","Exopalaemon","20",""
"3493",3945,"01/28/2011","10:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","MSS","beryllina","Menidia","3",""
"3494",3918,"02/01/2011","09:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","261",""
"3495",3918,"02/01/2011","09:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","116",""
"3496",3944,"02/02/2011","10:23:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","12",""
"3497",3944,"02/02/2011","10:23:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","185",""
"3498",3966,"02/02/2011","11:10:00","BL3","A0D82341376","BSEIN","SEIN50","2","","","","STB","34","5","0.7","119","VEG","MUD","","","SHR","modestus","Exopalaemon","4",""
"3499",3965,"02/02/2011","11:30:00","BL2","A0D82591364","BSEIN","SEIN50","1","","","","PCS","19","5","0.7","66.5","RIP","MUD","","","SHR","modestus","Exopalaemon","1",""
"3500",3964,"02/02/2011","12:30:00","BL1","A0D82801355","BSEIN","SEIN50","1","","","","PCS","34","5","0.6","102.0000076","VEG","","","","HH","conocephalus","Mylopharodon","1",""
"3501",3964,"02/02/2011","12:30:00","BL1","A0D82801355","BSEIN","SEIN50","1","","","","PCS","34","5","0.6","102.0000076","VEG","","","","SHR","modestus","Exopalaemon","3",""
"3502",3963,"02/02/2011","13:00:00","LIS","B9D82851352","BSEIN","SEIN50","1","","","","PCS","19","3","0.4","22.80000114","VEG","AVG","","","MSS","beryllina","Menidia","91",""
"3503",3962,"02/02/2011","13:30:00","AL4","A0D82971353","BSEIN","SEIN50","1","","","","PCS","24","3","1","72","VEG","MUD","","","BGS","macrochirus","Lepomis","3",""
"3504",3962,"02/02/2011","13:30:00","AL4","A0D82971353","BSEIN","SEIN50","1","","","","PCS","24","3","1","72","VEG","MUD","","","SHR","modestus","Exopalaemon","4",""
"3505",3960,"02/02/2011","14:07:00","AL2","A0D83171352","BSEIN","SEIN50","1","","","","PCS","34","3","1","102","VEG","MUD","","","BGS","macrochirus","Lepomis","36",""
"3506",3959,"02/02/2011","14:30:00","AL1","A0D83271352","BSEIN","SEIN50","2","","","","YB","26","3","1.1","85.80000305","VEG","MUD","condition code 2-net got caught at beginning of haul","","BGS","macrochirus","Lepomis","18",""
"3507",3959,"02/02/2011","14:30:00","AL1","A0D83271352","BSEIN","SEIN50","2","","","","YB","26","3","1.1","85.80000305","VEG","MUD","condition code 2-net got caught at beginning of haul","","SHR","modestus","Exopalaemon","11",""
"3508",3943,"02/03/2011","09:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","6",""
"3509",3943,"02/03/2011","09:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","127",""
"3510",3920,"02/04/2011","09:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","MSS","beryllina","Menidia","3",""
"3511",3920,"02/04/2011","09:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","MSS","beryllina","Menidia","67",""
"3512",3920,"02/04/2011","09:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SHR","modestus","Exopalaemon","45",""
"3513",3942,"02/08/2011","09:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","18",""
"3514",3941,"02/09/2011","10:36:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","4",""
"3515",3941,"02/09/2011","10:36:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","40",""
"3516",3941,"02/09/2011","10:36:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","140",""
"3517",3940,"02/10/2011","09:34:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","FHM clipped, Tide seemed to be slack, screw trap was not moving-> low flow and low amount of debris","","MSS","beryllina","Menidia","37",""
"3518",3940,"02/10/2011","09:34:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","FHM clipped, Tide seemed to be slack, screw trap was not moving-> low flow and low amount of debris","","SHR","modestus","Exopalaemon","9",""
"3519",3939,"02/11/2011","08:57:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","incoming tide-> low flow-> trap not spinning, low debris, blockage-> large log","","MSS","beryllina","Menidia","36",""
"3520",3939,"02/11/2011","08:57:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","incoming tide-> low flow-> trap not spinning, low debris, blockage-> large log","","SHR","modestus","Exopalaemon","38",""
"3521",3948,"02/11/2011","10:30:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","YB","26","15","0.5","195","","","","","SHR","modestus","Exopalaemon","23",""
"3522",3937,"02/15/2011","09:35:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","33",""
"3523",3937,"02/15/2011","09:35:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","16",""
"3524",3936,"02/16/2011","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","Caudal clipped-CHN 75","","MSS","beryllina","Menidia","112",""
"3525",3936,"02/16/2011","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","Caudal clipped-CHN 75","","SHR","modestus","Exopalaemon","96",""
"3526",3957,"02/16/2011","11:05:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","STB","31","5","1","155","RIP","MUD","","","SHR","modestus","Exopalaemon","1",""
"3527",3955,"02/16/2011","11:52:00","BL2","A0D82591364","BSEIN","SEIN50","","","","","PCS","18","5","1","90","RIP","MUD","","","SHR","modestus","Exopalaemon","2",""
"3528",3953,"02/16/2011","13:16:00","LIS","B9D82851352","BSEIN","SEIN50","1","","","","PCS","26","4","0.9","93.59999847","AG","GRV","","","SHR","modestus","Exopalaemon","4",""
"3529",3951,"02/16/2011","14:25:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","PCS","30","4","1","120","AG","MUD","","","LMB","salmoides","Micropterus","1",""
"3530",3951,"02/16/2011","14:25:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","PCS","30","4","1","120","AG","MUD","","","SHR","modestus","Exopalaemon","5",""
"3531",3952,"02/16/2011","14:42:00","AL4","A0D82971353","BSEIN","SEIN50","1","","","","YB","34","3","1","102","VEG","MUD","","","SHR","modestus","Exopalaemon","4",""
"3532",4691,"02/17/2011","09:35:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","79",""
"3533",4691,"02/17/2011","09:35:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MSS","beryllina","Menidia","125",""
"3534",3924,"02/18/2011","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","MSS","beryllina","Menidia","275",""
"3535",3924,"02/18/2011","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SHR","modestus","Exopalaemon","95",""
"3536",4081,"02/23/2011","11:00:00","STTD","A0D82120386","RSTR","FKTR","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","945",""
"3537",4080,"02/24/2011","09:40:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","242",""
"3538",4079,"02/25/2011","09:00:00","STTD","A0D82120386","RSTR","RSTR8","2","","Pull","","","","","","","","","","","SHR","modestus","Exopalaemon","29",""
"3539",4077,"03/01/2011","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","38",""
"3540",4076,"03/02/2011","10:05:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","70",""
"3541",4028,"03/02/2011","11:50:00","PCS","A0S82801355","FKTR","FKTR","1","","Check","","","","","","","","","SPLT fell out back door of fyke","","SPLT","macrolepidotus","Pogonichthys","2",""
"3542",4017,"03/02/2011","13:00:00","LIS","B9D82851352","BSEIN","SEIN50","1","","","","PCS","22","","","","RIP","MUD","","","SHR","modestus","Exopalaemon","3",""
"3543",4075,"03/03/2011","09:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","13",""
"3544",4074,"03/04/2011","10:45:00","STTD","A0D82120386","RSTR","RSTR8","4","","Pull","","","","","","","","","Total Block-8 foot piece of plywood stuck","","SHR","modestus","Exopalaemon","4",""
"3545",4071,"03/09/2011","11:03:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SHR","modestus","Exopalaemon","24",""
