"","SampleID","SampleDate","SampleTime","StationCode","SampleMethod","OrganismCode","Race","ForkLength","Weight","SampleDate.diet","SampleTime.diet","StationCode.diet","Gear.diet","Race.diet","ForkLength.diet","ForkLengthLabel","Weight.diet","WeightLabel","Fullness","Digestion","WeightStomachFull","WeightStomachEmpty","PreyTaxa","LifeStage","HigherTaxa","PreyCount","WeightPrey","StomachBrokenDamaged","StomachComments","ProcessedBy","QAQCBy","FishTagID"
"1065","7376","02/15/2017","14:25:00","STTD","RSTR","CHN","F","54","1.55","09/11/2017","11:35:00","","","","54","","1.55","","5","5","0.0484","0.0338","Diptera","adult","Diptera","1","6e-04","","","BO","jc","2017Ad_plus-F_883"
"1066","7376","02/15/2017","14:25:00","STTD","RSTR","CHN","F","54","1.55","09/11/2017","11:35:00","","","","54","","1.55","","5","5","0.0484","0.0338","Chilopoda","","Chilopoda","1","0.0011","","","BO","jc","2017Ad_plus-F_883"
"1067","7378","02/15/2017","16:20:00","BL1","BSEIN","CHN","F","47","1","09/11/2017","11:31:00","","","","38","","0.49","","6","5","0.074","0.0261","Chironomidae","emergent","Diptera","32","0.0191","","","BO","jc","2017Ad_plus-F_1105"
"1068","7378","02/15/2017","16:20:00","BL1","BSEIN","CHN","F","47","1","09/11/2017","11:31:00","","","","38","","0.49","","6","5","0.074","0.0261","Plant matter","","Plant Matter","","8e-04","","","BO","jc","2017Ad_plus-F_1105"
"1069","7378","02/15/2017","16:20:00","BL1","BSEIN","CHN","F","47","1","09/11/2017","11:31:00","","","","38","","0.49","","6","5","0.074","0.0261","Brachycera","adult","Diptera","1","8e-04","","","BO","jc","2017Ad_plus-F_1105"
"1070","7378","02/15/2017","16:20:00","BL1","BSEIN","CHN","F","40","0.6","09/11/2017","11:29:00","","","","40","","0.6","","6","5","0.0413","0.0132","Chironomidae","adult","Diptera","79","0.0211","","","BO","jc","2017Ad_plus-F_1106"
"1071","7378","02/15/2017","16:20:00","BL1","BSEIN","CHN","F","40","0.6","09/11/2017","11:29:00","","","","40","","0.6","","6","5","0.0413","0.0132","Animal matter","","Animalia","","0.003","","","BO","jc","2017Ad_plus-F_1106"
"1072","7378","02/15/2017","16:20:00","BL1","BSEIN","CHN","F","40","0.6","09/11/2017","11:29:00","","","","40","","0.6","","6","5","0.0413","0.0132","Daphnia pulex/pulicaria grp.","","Cladocera","1","0","","","BO","jc","2017Ad_plus-F_1106"
"1073","7378","02/15/2017","16:20:00","BL1","BSEIN","CHN","F","40","0.6","09/11/2017","11:29:00","","","","40","","0.6","","6","5","0.0413","0.0132","Aphididae","adult","Hemiptera","1","0","","","BO","jc","2017Ad_plus-F_1106"
"1074","7378","02/15/2017","16:20:00","BL1","BSEIN","CHN","F","40","0.6","09/11/2017","11:29:00","","","","40","","0.6","","6","5","0.0413","0.0132","Acanthocyclops robustus","","Cyclopoida","2","0","","","BO","jc","2017Ad_plus-F_1106"
"1075","7378","02/15/2017","16:20:00","BL1","BSEIN","CHN","F","40","0.6","09/11/2017","11:29:00","","","","40","","0.6","","6","5","0.0413","0.0132","Hemiptera","nymph","Hemiptera","3","0.0013","","","BO","jc","2017Ad_plus-F_1106"
"1076","7378","02/15/2017","16:20:00","BL1","BSEIN","CHN","F","38","0.49","09/11/2017","14:13:00","","","","38","","0.49","","6","5","0.0289","0.0125","Chironomidae","emergent","Diptera","75","0.016","","","BO","jc","2017Ad_plus-F_1107"
"1077","7378","02/15/2017","16:20:00","BL1","BSEIN","CHN","F","38","0.49","09/11/2017","14:13:00","","","","38","","0.49","","6","5","0.0289","0.0125","Cyclopoida","","Cyclopoida","3","0","","","BO","jc","2017Ad_plus-F_1107"
"1078","7378","02/15/2017","16:20:00","BL1","BSEIN","CHN","F","38","0.49","09/11/2017","14:13:00","","","","38","","0.49","","6","5","0.0289","0.0125","Daphnia sp","","Cladocera","1","0","","","BO","jc","2017Ad_plus-F_1107"
"1079","7378","02/15/2017","16:20:00","BL1","BSEIN","CHN","F","38","0.49","09/11/2017","14:13:00","","","","38","","0.49","","6","5","0.0289","0.0125","Hypogastruridae","","Collembola","1","0","","","BO","jc","2017Ad_plus-F_1107"
"1080","7378","02/15/2017","16:20:00","BL1","BSEIN","CHN","F","38","0.49","09/11/2017","14:13:00","","","","38","","0.49","","6","5","0.0289","0.0125","Simocephalus sp","","Cladocera","2","2e-04","","","BO","jc","2017Ad_plus-F_1107"
"1081","7389","02/16/2017","13:32:00","STTD","RSTR","CHN","F","31","0.22","09/11/2017","13:44:00","","","","31","","0.22","","2","4","0.0089","0.0068","Animal matter","","Animalia","","2e-04","","","BO","jc","2017Ad_plus-F_1111"
"1082","7389","02/16/2017","13:32:00","STTD","RSTR","CHN","F","31","0.22","09/11/2017","13:44:00","","","","31","","0.22","","2","4","0.0089","0.0068","Chironomidae","emergent","Diptera","2","4e-04","","","BO","jc","2017Ad_plus-F_1111"
"1083","7389","02/16/2017","13:32:00","STTD","RSTR","CHN","F","31","0.22","09/11/2017","13:44:00","","","","31","","0.22","","2","4","0.0089","0.0068","Unidentified","","Unidentified","","0","","","BO","jc","2017Ad_plus-F_1111"
"1084","7389","02/16/2017","13:32:00","STTD","RSTR","CHN","F","31","0.22","09/11/2017","13:44:00","","","","31","","0.22","","2","4","0.0089","0.0068","Chironomidae","pupae","Diptera","1","0","","","BO","jc","2017Ad_plus-F_1111"
"1085","7389","02/16/2017","13:32:00","STTD","RSTR","CHN","F","43","0.75","09/11/2017","13:27:00","","","","43","","0.75","","6","5","0.0483","0.0221","Sphaeroceridae","adult","Diptera","1","9e-04","","","ATE","jc","2017Ad_plus-F_1116"
"1086","7389","02/16/2017","13:32:00","STTD","RSTR","CHN","F","43","0.75","09/11/2017","13:27:00","","","","43","","0.75","","6","5","0.0483","0.0221","Chironomidae","pupae","Diptera","2","5e-04","","","ATE","jc","2017Ad_plus-F_1116"
"1087","7389","02/16/2017","13:32:00","STTD","RSTR","CHN","F","43","0.75","09/11/2017","13:27:00","","","","43","","0.75","","6","5","0.0483","0.0221","Chironomidae","emergent","Diptera","34","0.0222","","","ATE","jc","2017Ad_plus-F_1116"
"1088","7389","02/16/2017","13:32:00","STTD","RSTR","CHN","F","43","0.75","09/11/2017","13:27:00","","","","43","","0.75","","6","5","0.0483","0.0221","Acari","","Acari","1","0","","","ATE","jc","2017Ad_plus-F_1116"
"1089","7389","02/16/2017","13:32:00","STTD","RSTR","CHN","F","43","0.75","09/11/2017","13:27:00","","","","43","","0.75","","6","5","0.0483","0.0221","Animal matter","","Animalia","","5e-04","","","ATE","jc","2017Ad_plus-F_1116"
"1090","7389","02/16/2017","13:32:00","STTD","RSTR","CHN","F","37","0.35","09/11/2017","11:21:00","","","","37","","0.35","","5","6","0.0149","0.0083","Chironomidae","emergent","Diptera","9","0.0052","","","BO","jc","2017Ad_plus-F_1137"
"1091","7393","02/21/2017","09:30:00","RD22","BSEIN","CHN","F","52","1.51","09/11/2017","13:33:00","","","","52","","1.51","","4","5","0.0544","0.0426","Corixidae","adult","Hemiptera","1","0.0037","","","JC","jc","2017Ad_plus-F_1200"
"1092","7393","02/21/2017","09:30:00","RD22","BSEIN","CHN","F","52","1.51","09/11/2017","13:33:00","","","","52","","1.51","","4","5","0.0544","0.0426","Chironomidae","larvae","Diptera","2","0.0026","","","JC","jc","2017Ad_plus-F_1200"
"1093","7393","02/21/2017","09:30:00","RD22","BSEIN","CHN","F","52","1.51","09/11/2017","13:33:00","","","","52","","1.51","","4","5","0.0544","0.0426","Daphnia sp","","Cladocera","1","1e-04","","","JC","jc","2017Ad_plus-F_1200"
"1094","7393","02/21/2017","09:30:00","RD22","BSEIN","CHN","F","52","1.51","09/11/2017","13:33:00","","","","52","","1.51","","4","5","0.0544","0.0426","Chironomidae","emergent","Diptera","1","7e-04","","","JC","jc","2017Ad_plus-F_1200"
"1095","7393","02/21/2017","09:30:00","RD22","BSEIN","CHN","F","52","1.51","09/11/2017","13:33:00","","","","52","","1.51","","4","5","0.0544","0.0426","Unidentified","","Unidentified","","7e-04","","","JC","jc","2017Ad_plus-F_1200"
"1096","7394","02/21/2017","10:10:00","SB1","BSEIN","CHN","F","51","1.75","09/11/2017","14:20:00","","","","51","","1.75","","6","5","0.292","0.0483","Oligochaeta","","Oligochaeta","1","0.2031","","","JC","jc","2017Ad_plus-F_1214"
"1097","7394","02/21/2017","10:10:00","SB1","BSEIN","CHN","F","51","1.75","09/11/2017","14:20:00","","","","51","","1.75","","6","5","0.292","0.0483","Chironomidae","adult","Diptera","1","5e-04","","","JC","jc","2017Ad_plus-F_1214"
"1098","7394","02/21/2017","10:10:00","SB1","BSEIN","CHN","F","51","1.75","09/11/2017","14:20:00","","","","51","","1.75","","6","5","0.292","0.0483","Hyalella azteca","","Amphipoda","2","0.0173","","","JC","jc","2017Ad_plus-F_1214"
"1099","7394","02/21/2017","10:10:00","SB1","BSEIN","CHN","F","51","1.75","09/11/2017","14:20:00","","","","51","","1.75","","6","5","0.292","0.0483","Animal matter","","Animalia","","0.0042","","","JC","jc","2017Ad_plus-F_1214"
"1100","7394","02/21/2017","10:10:00","SB1","BSEIN","CHN","F","51","1.75","09/11/2017","14:20:00","","","","51","","1.75","","6","5","0.292","0.0483","Unidentified","","Unidentified","","0.0026","","","JC","jc","2017Ad_plus-F_1214"
"1101","7394","02/21/2017","10:10:00","SB1","BSEIN","CHN","F","53","1.55","09/11/2017","14:18:00","","","","53","","1.55","","2","3","0.0652","0.0397","Chironomidae","larvae","Diptera","2","8e-04","","","JC","jc","2017Ad_plus-F_1215"
"1102","7394","02/21/2017","10:10:00","SB1","BSEIN","CHN","F","53","1.55","09/11/2017","14:18:00","","","","53","","1.55","","2","3","0.0652","0.0397","Hyalella azteca","","Amphipoda","1","0","","","JC","jc","2017Ad_plus-F_1215"
"1103","7394","02/21/2017","10:10:00","SB1","BSEIN","CHN","F","53","1.55","09/11/2017","14:18:00","","","","53","","1.55","","2","3","0.0652","0.0397","Insect matter","","Insecta","","0.0109","","","JC","jc","2017Ad_plus-F_1215"
"1104","7394","02/21/2017","10:10:00","SB1","BSEIN","CHN","F","53","1.55","09/11/2017","14:18:00","","","","53","","1.55","","2","3","0.0652","0.0397","Animal matter","","Animalia","","0.0052","","","JC","jc","2017Ad_plus-F_1215"
"1105","7396","02/21/2017","14:17:00","LIHFS","BSEIN","CHN","F","40","0.67","09/11/2017","14:16:00","","","","40","","0.67","","6","5","0.0656","0.014","Chironomidae","pupae","Diptera","1","0.0028","","","BO","jc","2017Ad_plus-F_1255"
"1106","7396","02/21/2017","14:17:00","LIHFS","BSEIN","CHN","F","40","0.67","09/11/2017","14:16:00","","","","40","","0.67","","6","5","0.0656","0.014","Chironomidae","emergent","Diptera","18","0.0402","","","BO","jc","2017Ad_plus-F_1255"
"1107","7396","02/21/2017","14:17:00","LIHFS","BSEIN","CHN","F","40","0.67","09/11/2017","14:16:00","","","","40","","0.67","","6","5","0.0656","0.014","Unidentified","","Unidentified","","5e-04","","","BO","jc","2017Ad_plus-F_1255"
"1108","7398","02/24/2017","10:16:00","BL5","BSEIN","CHN","F","51","1.3","09/11/2017","13:53:00","","","","51","","1.3","","3","5","0.0542","0.0458","Chironomidae","emergent","Diptera","1","4e-04","","","ATE","jc","2017Ad_plus-F_1286"
"1109","7398","02/24/2017","10:16:00","BL5","BSEIN","CHN","F","51","1.3","09/11/2017","13:53:00","","","","51","","1.3","","3","5","0.0542","0.0458","Daphnia pulex/pulicaria grp.","","Cladocera","1","0","","","ATE","jc","2017Ad_plus-F_1286"
"1110","7398","02/24/2017","10:16:00","BL5","BSEIN","CHN","F","51","1.3","09/11/2017","13:53:00","","","","51","","1.3","","3","5","0.0542","0.0458","Corixidae","adult","Hemiptera","1","0.0104","","","ATE","jc","2017Ad_plus-F_1286"
"1111","7398","02/24/2017","10:16:00","BL5","BSEIN","CHN","F","51","1.3","09/11/2017","13:53:00","","","","51","","1.3","","3","5","0.0542","0.0458","Unidentified","","Unidentified","","8e-04","","","ATE","jc","2017Ad_plus-F_1286"
"1112","7397","02/24/2017","11:12:00","BL4","BSEIN","CHN","F","57","1.88","07/17/2017","10:58:00","","","","57","","1.88","","3","5","0.0687","0.0599","Chironomidae","emergent","Diptera","2","0.0047","","","BO","jc","2017Ad_plus-F_1298"
"1113","7397","02/24/2017","11:12:00","BL4","BSEIN","CHN","F","57","1.88","07/17/2017","10:58:00","","","","57","","1.88","","3","5","0.0687","0.0599","Animal matter","","Animalia","","0.0029","","","BO","jc","2017Ad_plus-F_1298"
"1114","7399","02/27/2017","08:59:00","SB2","BSEIN","CHN","F","55","1.08","09/19/2017","15:18:00","","","","55","","1.08","","2","6","0.029","0.0284","Diplura","","Hexapoda","1","0","","labeled ""dried out""","BO","jc","2017Ad_plus-F_1311"
"1115","7399","02/27/2017","08:59:00","SB2","BSEIN","CHN","F","35","0.39","09/11/2017","14:00:00","","","","35","","0.39","","4","4","0.0158","0.0108","Isotomidae","","Collembola","4","3e-04","","","ATE","jc","2017Ad_plus-F_1312"
"1116","7399","02/27/2017","08:59:00","SB2","BSEIN","CHN","F","35","0.39","09/11/2017","14:00:00","","","","35","","0.39","","4","4","0.0158","0.0108","Chironomidae","larvae","Diptera","2","5e-04","","","ATE","jc","2017Ad_plus-F_1312"
"1117","7399","02/27/2017","08:59:00","SB2","BSEIN","CHN","F","35","0.39","09/11/2017","14:00:00","","","","35","","0.39","","4","4","0.0158","0.0108","Daphnia pulex/pulicaria grp.","","Cladocera","4","0","","","ATE","jc","2017Ad_plus-F_1312"
"1118","7399","02/27/2017","08:59:00","SB2","BSEIN","CHN","F","35","0.39","09/11/2017","14:00:00","","","","35","","0.39","","4","4","0.0158","0.0108","Simocephalus sp","","Cladocera","1","0","","","ATE","jc","2017Ad_plus-F_1312"
"1119","7399","02/27/2017","08:59:00","SB2","BSEIN","CHN","F","35","0.39","09/11/2017","14:00:00","","","","35","","0.39","","4","4","0.0158","0.0108","Chironomidae","emergent","Diptera","5","0.003","","","ATE","jc","2017Ad_plus-F_1312"
"1120","7399","02/27/2017","08:59:00","SB2","BSEIN","CHN","F","35","0.39","09/11/2017","14:00:00","","","","35","","0.39","","4","4","0.0158","0.0108","Animal matter","","Animalia","","1e-04","","","ATE","jc","2017Ad_plus-F_1312"
"1121","7400","02/27/2017","10:20:00","LIHFS","BSEIN","CHN","F","41","0.7","09/11/2017","14:04:00","","","","41","","0.7","","5","5","0.0404","0.0174","Chironomidae","larvae","Diptera","1","0","","","BO","jc","2017Ad_plus-F_1314"
"1122","7400","02/27/2017","10:20:00","LIHFS","BSEIN","CHN","F","41","0.7","09/11/2017","14:04:00","","","","41","","0.7","","5","5","0.0404","0.0174","Chironomidae","pupae","Diptera","1","5e-04","","","BO","jc","2017Ad_plus-F_1314"
"1123","7400","02/27/2017","10:20:00","LIHFS","BSEIN","CHN","F","41","0.7","09/11/2017","14:04:00","","","","41","","0.7","","5","5","0.0404","0.0174","Chironomidae","emergent","Diptera","7","0.0191","","","BO","jc","2017Ad_plus-F_1314"
"1124","7400","02/27/2017","10:20:00","LIHFS","BSEIN","CHN","F","42","0.72","09/11/2017","14:07:00","","","","42","","0.75","","3","4","0.0264","0.0133","Daphnia pulex/pulicaria grp.","","Cladocera","12","0.0033","","","ATE","jc","2017Ad_plus-F_1315"
"1125","7400","02/27/2017","10:20:00","LIHFS","BSEIN","CHN","F","42","0.72","09/11/2017","14:07:00","","","","42","","0.75","","3","4","0.0264","0.0133","Simocephalus sp","","Cladocera","1","0","","","ATE","jc","2017Ad_plus-F_1315"
"1126","7400","02/27/2017","10:20:00","LIHFS","BSEIN","CHN","F","42","0.72","09/11/2017","14:07:00","","","","42","","0.75","","3","4","0.0264","0.0133","Insect matter","","Insecta","","0.0066","","","ATE","jc","2017Ad_plus-F_1315"
"1127","7400","02/27/2017","10:20:00","LIHFS","BSEIN","CHN","F","40","0.69","09/11/2017","13:40:00","","","","40","","0.69","","6","5","0.0419","0.0143","Chironomidae","pupae","Diptera","52","0.0208","","","JC","jc","2017Ad_plus-F_1316"
"1128","7400","02/27/2017","10:20:00","LIHFS","BSEIN","CHN","F","40","0.69","09/11/2017","13:40:00","","","","40","","0.69","","6","5","0.0419","0.0143","Chironomidae","larvae","Diptera","1","1e-04","","","JC","jc","2017Ad_plus-F_1316"
"1129","7400","02/27/2017","10:20:00","LIHFS","BSEIN","CHN","F","40","0.69","09/11/2017","13:40:00","","","","40","","0.69","","6","5","0.0419","0.0143","Insect matter","","Insecta","","0.0029","","","JC","jc","2017Ad_plus-F_1316"
"1130","7400","02/27/2017","10:20:00","LIHFS","BSEIN","CHN","F","40","0.69","09/11/2017","13:40:00","","","","40","","0.69","","6","5","0.0419","0.0143","Plant matter","","Plant Matter","","3e-04","","","JC","jc","2017Ad_plus-F_1316"
"1131","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","45","1.13","09/11/2017","11:26:00","","","","45","","1.13","","5","5","0.0528","0.0218","Daphnia pulex/pulicaria grp.","","Cladocera","54","0.0162","","","ATE","jc","2017Ad_plus-F_1325"
"1132","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","45","1.13","09/11/2017","11:26:00","","","","45","","1.13","","5","5","0.0528","0.0218","Chironomidae","emergent","Diptera","9","0.006","","","ATE","jc","2017Ad_plus-F_1325"
"1133","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","45","1.13","09/11/2017","11:26:00","","","","45","","1.13","","5","5","0.0528","0.0218","Chironomidae","pupae","Diptera","1","4e-04","","","ATE","jc","2017Ad_plus-F_1325"
"1134","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","45","1.13","09/11/2017","11:26:00","","","","45","","1.13","","5","5","0.0528","0.0218","Chironomidae","larvae","Diptera","2","3e-04","","","ATE","jc","2017Ad_plus-F_1325"
"1135","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","45","1.13","09/11/2017","11:26:00","","","","45","","1.13","","5","5","0.0528","0.0218","Animal matter","","Animalia","","7e-04","","","ATE","jc","2017Ad_plus-F_1325"
"1136","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","45","1.13","09/11/2017","11:26:00","","","","45","","1.13","","5","5","0.0528","0.0218","Hesperodiaptomus franciscanus","","Calanoida","5","0.001","","","ATE","jc","2017Ad_plus-F_1325"
"1137","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","53","1.57","09/11/2017","13:37:00","","","","53","","1.57","","4","4","0.0583","0.0355","Chironomidae","adult","Diptera","5","0.0057","","","JC","jc","2017Ad_plus-F_1335"
"1138","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","53","1.57","09/11/2017","13:37:00","","","","53","","1.57","","4","4","0.0583","0.0355","Acanthocyclops robustus","","Cyclopoida","2","2e-04","","","JC","jc","2017Ad_plus-F_1335"
"1139","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","53","1.57","09/11/2017","13:37:00","","","","53","","1.57","","4","4","0.0583","0.0355","Diaptomidae","","Calanoida","1","2e-04","","","JC","jc","2017Ad_plus-F_1335"
"1140","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","53","1.57","09/11/2017","13:37:00","","","","53","","1.57","","4","4","0.0583","0.0355","Ceriodaphnia sp","","Cladocera","1","2e-04","","","JC","jc","2017Ad_plus-F_1335"
"1141","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","53","1.57","09/11/2017","13:37:00","","","","53","","1.57","","4","4","0.0583","0.0355","Chironomidae","larvae","Diptera","9","0.0024","","","JC","jc","2017Ad_plus-F_1335"
"1142","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","53","1.57","09/11/2017","13:37:00","","","","53","","1.57","","4","4","0.0583","0.0355","Insect matter","","Insecta","","0.0086","","","JC","jc","2017Ad_plus-F_1335"
"1143","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","50","1.32","09/08/2017","14:27:00","","","","50","","1.32","","5","3","0.0628","0.0355","Oligochaeta","","Oligochaeta","16","0.0045","","","JC","jc","2017Ad_plus-F_1339"
"1144","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","50","1.32","09/08/2017","14:27:00","","","","50","","1.32","","5","3","0.0628","0.0355","Chironomidae","larvae","Diptera","2","1e-04","","","JC","jc","2017Ad_plus-F_1339"
"1145","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","50","1.32","09/08/2017","14:27:00","","","","50","","1.32","","5","3","0.0628","0.0355","Diaptomidae","","Calanoida","1","1e-04","","","JC","jc","2017Ad_plus-F_1339"
"1146","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","50","1.32","09/08/2017","14:27:00","","","","50","","1.32","","5","3","0.0628","0.0355","Daphnia pulex/pulicaria grp.","","Cladocera","1","2e-04","","","JC","jc","2017Ad_plus-F_1339"
"1147","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","50","1.32","09/08/2017","14:27:00","","","","50","","1.32","","5","3","0.0628","0.0355","Daphnia sp","","Cladocera","1","0","","","JC","jc","2017Ad_plus-F_1339"
"1148","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","50","1.32","09/08/2017","14:27:00","","","","50","","1.32","","5","3","0.0628","0.0355","Chironomidae","emergent","Diptera","4","0.0041","","","JC","jc","2017Ad_plus-F_1339"
"1149","7405","03/07/2017","10:15:00","SB1","BSEIN","CHN","F","50","1.32","09/08/2017","14:27:00","","","","50","","1.32","","5","3","0.0628","0.0355","Unidentified","","Unidentified","","0.006","","","JC","jc","2017Ad_plus-F_1339"
"1150","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","60","2.53","09/08/2017","14:36:00","","","","60","","2.53","","5","5","0.143","0.0565","Hesperodiaptomus caducus","","Calanoida","85","0.0503","","","JC","jc","2017Ad_plus-F_1376"
"1151","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","60","2.53","09/08/2017","14:36:00","","","","60","","2.53","","5","5","0.143","0.0565","Daphnia pulex/pulicaria grp.","","Cladocera","30","0.012","","","JC","jc","2017Ad_plus-F_1376"
"1152","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","60","2.53","09/08/2017","14:36:00","","","","60","","2.53","","5","5","0.143","0.0565","Simocephalus sp","","Cladocera","1","1e-04","","","JC","jc","2017Ad_plus-F_1376"
"1153","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","60","2.53","09/08/2017","14:36:00","","","","60","","2.53","","5","5","0.143","0.0565","Chironomidae","larvae","Diptera","1","3e-04","","","JC","jc","2017Ad_plus-F_1376"
"1154","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","60","2.53","09/08/2017","14:36:00","","","","60","","2.53","","5","5","0.143","0.0565","Chironomidae","pupae","Diptera","2","3e-04","","","JC","jc","2017Ad_plus-F_1376"
"1155","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","60","2.53","09/08/2017","14:36:00","","","","60","","2.53","","5","5","0.143","0.0565","Acanthocyclops robustus","","Cyclopoida","1","0","","","JC","jc","2017Ad_plus-F_1376"
"1156","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","60","2.53","09/08/2017","14:36:00","","","","60","","2.53","","5","5","0.143","0.0565","Decapoda","","Decapoda","1","0.0016","","","JC","jc","2017Ad_plus-F_1376"
"1157","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","60","2.53","09/08/2017","14:36:00","","","","60","","2.53","","5","5","0.143","0.0565","Crangonyx sp","","Amphipoda","2","0.0024","","","JC","jc","2017Ad_plus-F_1376"
"1158","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","60","2.53","09/08/2017","14:36:00","","","","60","","2.53","","5","5","0.143","0.0565","Animal matter","","Animalia","","0.0066","","","JC","jc","2017Ad_plus-F_1376"
"1159","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","60","2.66","08/14/2017","16:00:00","","","","54","","1.8","","6","5","0.159","0.0531","Chironomidae","larvae","Diptera","61","0.0358","","","JC","jc","2017Ad_plus-F_1377"
"1160","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","60","2.66","08/14/2017","16:00:00","","","","54","","1.8","","6","5","0.159","0.0531","Chironomidae","emergent","Diptera","32","0.0522","","","JC","jc","2017Ad_plus-F_1377"
"1161","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","60","2.66","08/14/2017","16:00:00","","","","54","","1.8","","6","5","0.159","0.0531","Daphnia pulex/pulicaria grp.","","Cladocera","20","0.0049","","","JC","jc","2017Ad_plus-F_1377"
"1162","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","60","2.66","08/14/2017","16:00:00","","","","54","","1.8","","6","5","0.159","0.0531","Diaptomidae","","Calanoida","2","2e-04","","","JC","jc","2017Ad_plus-F_1377"
"1163","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","60","2.66","08/14/2017","16:00:00","","","","54","","1.8","","6","5","0.159","0.0531","Insect matter","","Insecta","","0.0018","","","JC","jc","2017Ad_plus-F_1377"
"1164","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","61","2.6","09/11/2017","10:31:00","","","","61","","2.6","","6","5","0.159","0.0516","Daphnia pulex/pulicaria grp.","","Cladocera","104","0.0846","","","JC","jc","2017Ad_plus-F_1378"
"1165","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","61","2.6","09/11/2017","10:31:00","","","","61","","2.6","","6","5","0.159","0.0516","Diaptomidae","","Calanoida","1","0.01","","","JC","jc","2017Ad_plus-F_1378"
"1166","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","61","2.6","09/11/2017","10:31:00","","","","61","","2.6","","6","5","0.159","0.0516","Aphididae","adult","Hemiptera","1","0.0015","","","JC","jc","2017Ad_plus-F_1378"
"1167","7406","03/07/2017","11:48:00","YBI80","BSEIN","CHN","F","61","2.6","09/11/2017","10:31:00","","","","61","","2.6","","6","5","0.159","0.0516","Chironomidae","pupae","Diptera","9","8e-04","","","JC","jc","2017Ad_plus-F_1378"
"1168","7407","03/07/2017","15:30:00","LIHFS","BSEIN","CHN","F","44","0.94","09/11/2017","13:49:00","","","","44","","0.94","","6","5","0.0609","0.0198","Acanthocyclops robustus","","Cyclopoida","1","0","","","ATE","jc","2017Ad_plus-F_1404"
"1169","7407","03/07/2017","15:30:00","LIHFS","BSEIN","CHN","F","44","0.94","09/11/2017","13:49:00","","","","44","","0.94","","6","5","0.0609","0.0198","Simocephalus sp","","Cladocera","2","3e-04","","","ATE","jc","2017Ad_plus-F_1404"
"1170","7407","03/07/2017","15:30:00","LIHFS","BSEIN","CHN","F","44","0.94","09/11/2017","13:49:00","","","","44","","0.94","","6","5","0.0609","0.0198","Chironomidae","larvae","Diptera","28","0.0034","","","ATE","jc","2017Ad_plus-F_1404"
"1171","7407","03/07/2017","15:30:00","LIHFS","BSEIN","CHN","F","44","0.94","09/11/2017","13:49:00","","","","44","","0.94","","6","5","0.0609","0.0198","Chironomidae","pupae","Diptera","2","3e-04","","","ATE","jc","2017Ad_plus-F_1404"
"1172","7407","03/07/2017","15:30:00","LIHFS","BSEIN","CHN","F","44","0.94","09/11/2017","13:49:00","","","","44","","0.94","","6","5","0.0609","0.0198","Chironomidae","emergent","Diptera","101","0.0357","","","ATE","jc","2017Ad_plus-F_1404"
"1173","7407","03/07/2017","15:30:00","LIHFS","BSEIN","CHN","F","44","0.94","09/11/2017","13:49:00","","","","44","","0.94","","6","5","0.0609","0.0198","Brachycera","adult","Diptera","2","0.0027","","","ATE","jc","2017Ad_plus-F_1404"
